,Coarse,Clay,Sand,Silt,pH(H2O),EC,OC,CaCO3,N,P,K
9784,,,,,6.0,19.11,80.6,0,4.6,93.2,484.0
9864,,,,,5.56,14.92,26.8,0,1.6,7.9,135.5
9865,,,,,5.83,13.25,46.4,0,3.4,18.1,36.8
9874,,,,,6.05,10.38,28.3,0,2.3,9.1,27.2
9885,,,,,5.6,13.47,33.6,0,2.7,18.3,104.3
9888,,,,,6.14,10.14,20.8,0,1.9,36.5,91.1
9906,,,,,5.71,13.87,17.5,0,1.6,14.7,41.6
9922,,,,,6.12,12.5,46.5,0,3.5,14.2,56.1
9925,,,,,6.35,16.92,167.9,0,13.3,27.3,109.1
9938,,,,,5.6,13.51,37.4,0,3.1,0.0,36.4
9952,,,,,5.77,10.79,44.5,0,3.5,26.2,233.4
9954,,,,,6.2,10.46,18.0,0,1.5,60.7,111.2
9972,,,,,5.73,13.35,42.1,0,3.6,31.5,56.6
9976,,,,,5.59,14.25,41.3,0,4.0,14.6,148.0
10030,,,,,6.2,10.01,16.7,0,1.8,18.8,32.5
10031,,,,,6.03,10.43,16.3,7,1.8,7.8,142.4
10038,,,,,5.99,11.74,11.2,0,1.1,7.5,81.6
10039,,,,,6.23,11.02,23.9,0,2.2,12.7,165.6
10067,,,,,6.13,16.42,25.9,0,2.6,9.4,61.2
10073,,,,,6.23,14.03,21.5,0,2.2,49.9,182.5
10084,,,,,6.44,19.51,72.5,0,5.3,35.2,269.2
10103,,,,,5.97,19.98,31.0,0,2.3,18.8,91.8
10120,,,,,5.56,16.19,38.3,0,2.8,14.3,78.9
10163,,,,,6.16,14.1,28.5,0,2.5,7.2,204.5
10165,,,,,6.24,11.23,20.5,7,2.2,62.0,167.6
10167,,,,,6.31,10.66,31.1,1,2.9,6.9,39.8
10181,,,,,5.6,13.44,32.0,0,2.5,9.7,31.5
10225,,,,,6.27,17.5,93.6,0,7.3,30.0,105.8
10228,,,,,6.13,13.07,17.1,0,1.8,35.4,283.7
10242,,,,,6.05,16.13,21.1,1,2.1,23.7,219.1
10250,,,,,5.73,17.23,81.1,0,6.8,27.2,46.6
10266,,,,,6.13,13.9,26.7,1,2.5,10.1,25.3
10267,,,,,6.11,12.85,25.6,0,2.6,11.5,65.1
10273,,,,,6.5,18.05,82.8,1,6.1,18.4,101.9
10276,,,,,5.52,11.19,14.0,0,1.6,7.6,69.9
10277,,,,,6.03,11.83,9.5,0,1.2,27.6,105.7
10280,,,,,5.96,13.47,52.8,0,4.5,17.3,75.8
10282,,,,,6.13,14.1,18.3,0,2.1,18.1,223.9
10318,,,,,5.96,16.8,70.1,0,5.2,21.4,66.7
10338,,,,,5.64,11.47,14.5,0,1.6,12.7,98.7
10343,,,,,6.2,10.38,20.6,0,2.3,39.3,108.5
10346,,,,,5.5,11.66,12.3,1,1.3,60.8,57.0
10372,,,,,5.95,14.0,35.8,1,3.7,15.6,84.5
10378,,,,,5.91,10.66,24.6,0,2.5,37.0,101.5
10398,,,,,5.72,11.01,14.8,1,1.6,10.2,49.7
10402,,,,,6.46,10.92,12.7,0,1.5,18.2,79.1
10417,,,,,6.47,10.32,27.2,0,2.8,13.8,39.8
10419,,,,,6.05,10.97,32.4,0,3.1,23.9,412.4
10427,,,,,5.78,10.52,17.5,0,1.9,11.7,88.3
10462,,,,,5.75,13.27,20.4,0,2.0,11.6,30.4
10485,,,,,5.84,12.5,51.9,0,4.2,21.2,53.9
10490,,,,,6.4,14.85,29.0,0,2.7,12.5,38.5
10499,,,,,6.4,12.42,17.3,0,1.7,28.7,107.7
10517,,,,,5.77,19.13,11.4,0,1.2,7.4,59.5
10528,,,,,5.92,10.05,20.9,0,2.3,33.2,131.8
10580,,,,,6.02,15.79,18.7,0,1.9,56.8,175.4
10592,,,,,6.33,17.87,25.9,0,2.4,22.4,595.4
10593,,,,,6.4,11.63,8.8,0,0.9,9.2,142.2
10600,,,,,5.98,18.19,36.1,0,3.6,38.5,644.5
10605,,,,,6.1,13.0,7.3,0,1.0,16.2,192.2
10608,,,,,6.3,16.73,12.4,1,1.4,34.8,237.1
10609,,,,,6.01,13.9,28.0,0,2.7,28.3,141.8
10623,,,,,6.17,12.26,10.9,0,1.3,80.9,6798.4
10631,,,,,5.53,11.89,19.5,0,2.1,7.4,390.2
10635,,,,,5.78,14.47,17.4,0,1.3,8.2,119.5
10644,,,,,6.18,16.79,10.3,1,1.1,23.3,278.7
10647,,,,,6.32,11.65,14.7,0,1.6,34.5,204.7
10675,,,,,6.42,14.15,15.6,0,1.7,24.0,268.5
10686,,,,,5.58,18.72,17.3,0,1.7,69.7,420.4
10770,,,,,6.04,17.81,4.5,0,0.6,16.1,43.1
10825,,,,,6.45,14.29,11.9,0,1.5,49.8,203.7
10844,,,,,6.25,10.95,24.3,0,2.7,14.3,128.4
10854,,,,,5.92,10.69,22.5,0,2.5,8.9,100.0
10917,,,,,5.55,18.44,20.6,0,2.2,11.7,178.2
10957,,,,,5.61,14.66,13.5,0,1.5,6.3,136.6
10965,,,,,6.5,16.34,18.7,0,2.1,6.9,287.9
10978,,,,,5.93,13.11,30.8,0,3.5,13.1,188.8
10983,,,,,6.07,13.78,20.0,0,2.2,6.3,448.2
11126,,,,,6.35,11.58,13.1,0,1.3,81.6,729.6
11215,,,,,6.29,11.22,11.7,0,1.6,47.6,221.6
11227,,,,,6.49,12.39,7.0,0,0.9,16.4,39.2
11232,,,,,6.38,11.55,11.2,1,1.3,11.6,210.2
11256,,,,,6.36,17.2,17.8,0,1.9,10.9,647.5
11330,,,,,5.75,12.42,8.6,0,1.3,16.8,54.4
11339,,,,,6.42,11.12,10.2,0,1.3,21.8,51.6
11345,,,,,6.1,11.13,14.7,0,1.7,34.4,255.6
11349,,,,,5.93,13.41,18.0,0,2.3,55.9,80.9
11384,,,,,6.37,12.27,38.3,0,4.1,16.7,446.8
11392,,,,,5.81,14.62,15.8,0,2.4,6.3,70.4
11421,,,,,6.22,18.25,9.1,1,1.2,33.7,100.3
11449,,,,,5.87,17.96,17.3,0,2.0,52.0,197.9
11451,,,,,6.29,12.94,11.1,0,1.6,21.0,113.7
11459,,,,,6.5,11.18,22.6,0,2.5,55.2,134.3
11465,,,,,5.55,18.79,9.0,1,1.4,24.7,104.3
11482,,,,,5.9,14.99,26.5,1,2.4,4.6,264.5
11483,,,,,6.43,10.97,13.1,0,1.7,41.9,95.7
11547,,,,,5.69,14.16,40.4,1,4.6,35.9,200.4
11553,,,,,5.52,10.61,36.4,0,4.2,45.7,208.1
11647,,,,,6.4,18.91,27.5,0,3.2,32.3,277.9
11651,,,,,5.95,12.57,40.6,1,3.3,12.7,99.5
11674,,,,,5.95,14.45,26.8,1,2.7,23.5,490.2
11697,,,,,5.99,11.4,19.1,0,1.9,42.1,216.6
11706,,,,,5.61,10.82,9.8,0,1.1,14.5,120.7
11712,,,,,5.74,14.03,7.9,0,1.1,9.3,113.3
11716,,,,,6.15,10.92,22.9,0,2.5,19.7,186.6
11718,,,,,6.01,11.07,14.5,0,1.8,23.0,307.6
11719,,,,,5.85,14.55,38.2,0,3.8,15.7,177.8
11722,,,,,5.61,14.38,13.8,1,1.9,19.7,94.5
11723,,,,,5.69,12.31,22.1,1,2.4,8.8,210.4
11729,,,,,5.67,10.91,18.6,1,2.1,34.0,392.3
11762,,,,,6.16,12.09,14.3,1,1.8,91.5,281.8
11768,,,,,6.28,15.42,12.0,1,1.5,30.1,185.8
11779,,,,,5.83,11.19,21.8,1,2.8,68.3,543.4
11790,,,,,5.72,15.61,17.7,0,2.3,77.9,362.6
11814,,,,,5.53,11.22,5.6,0,0.7,33.8,64.2
11821,,,,,6.01,10.94,24.9,1,2.6,15.2,114.2
11856,,,,,6.08,12.17,20.2,1,2.3,24.9,142.9
11865,,,,,6.17,12.01,10.8,1,1.5,65.9,210.0
11869,,,,,6.24,11.54,6.1,0,0.8,39.0,90.6
11878,,,,,5.79,16.95,9.0,1,1.1,39.8,121.0
11901,,,,,6.16,10.53,21.2,0,2.2,21.2,236.1
11913,,,,,5.86,11.37,19.7,0,2.0,16.7,167.4
11936,,,,,6.17,13.4,19.6,0,1.9,37.8,301.7
11938,,,,,5.98,11.72,22.0,1,2.5,14.4,206.2
11939,,,,,6.26,15.78,30.4,1,2.9,10.8,232.2
11983,,,,,6.11,11.87,14.2,0,1.7,19.0,89.2
11998,,,,,6.42,10.09,10.1,0,1.2,29.5,91.0
12002,,,,,6.19,15.55,14.7,0,1.8,20.2,120.8
12067,,,,,5.71,11.8,36.3,0,4.2,26.1,222.0
12068,,,,,5.76,11.9,37.8,0,3.9,20.6,207.8
12093,,,,,6.08,13.27,6.2,1,0.8,31.7,248.1
12126,,,,,6.37,14.62,9.8,0,1.2,43.3,154.0
12128,,,,,5.66,15.24,56.4,0,3.6,14.0,208.0
12137,,,,,6.15,11.96,13.9,0,1.7,24.2,54.1
12159,,,,,5.57,19.12,22.8,0,2.7,32.9,218.0
12171,,,,,5.98,15.45,58.9,0,6.4,49.0,757.5
12184,,,,,5.54,10.05,31.4,0,3.3,25.5,330.9
12185,,,,,5.81,10.2,41.8,0,4.1,17.7,117.1
12197,,,,,6.35,18.23,15.2,0,1.9,89.6,577.0
12202,,,,,5.65,11.81,48.1,0,4.6,32.9,274.1
12207,,,,,5.8,11.68,15.0,0,1.8,28.9,158.5
12212,,,,,6.21,18.11,37.8,1,4.3,32.3,89.5
12216,,,,,6.45,18.72,11.3,1,1.4,44.3,184.9
12230,,,,,5.9,12.45,22.0,1,2.3,14.2,102.4
12231,,,,,6.14,10.63,27.1,1,3.0,5.7,131.0
12242,,,,,5.69,12.73,17.6,0,2.0,43.3,71.4
12250,,,,,6.08,12.74,14.1,0,1.8,88.4,95.3
12252,,,,,6.0,12.3,20.0,0,2.4,32.1,225.8
12287,,,,,5.53,17.73,34.2,0,3.7,11.0,74.6
12290,,,,,5.59,11.48,39.9,1,4.0,33.7,183.3
12291,,,,,6.28,12.96,32.9,2,3.3,51.9,336.6
12292,,,,,5.98,11.94,25.2,0,2.7,15.9,139.3
12321,,,,,5.58,18.01,32.9,0,3.2,52.2,409.5
12332,,,,,5.74,19.51,23.0,1,2.6,9.9,106.7
12339,,,,,5.62,15.87,9.9,1,1.5,12.8,34.0
12355,,,,,6.26,10.24,25.3,1,1.7,7.3,91.0
12388,,,,,5.7,12.42,42.4,0,4.6,41.3,159.3
12393,,,,,5.58,16.05,35.1,0,4.0,19.0,163.2
12399,,,,,5.76,10.67,37.4,1,4.0,74.7,285.3
12404,,,,,5.64,15.5,24.3,0,2.7,36.7,260.9
12407,,,,,5.83,17.07,21.9,0,2.3,11.7,198.8
12410,,,,,6.07,10.28,38.6,1,4.5,50.5,241.6
12413,,,,,6.15,14.65,9.5,1,1.2,36.7,127.8
12414,,,,,6.24,10.05,8.2,0,1.1,29.7,97.9
12415,,,,,6.1,11.8,10.3,0,1.3,50.7,95.2
12417,,,,,5.79,19.08,31.3,0,3.7,71.1,338.7
12426,,,,,6.24,18.98,15.5,0,1.8,23.9,91.4
12427,,,,,6.28,11.91,11.8,0,1.5,22.1,89.6
12429,,,,,6.27,18.02,12.7,0,1.8,39.5,147.8
12430,,,,,5.93,13.49,58.0,1,5.1,11.3,99.5
12431,,,,,6.25,10.36,12.1,0,1.5,22.2,103.5
12434,,,,,5.58,14.57,13.6,0,1.7,67.7,292.5
12445,,,,,5.9,15.16,15.6,0,1.8,44.1,117.4
12446,,,,,6.03,11.9,13.7,0,1.6,24.5,99.2
12449,,,,,6.49,12.03,14.7,0,1.8,73.9,363.2
12452,,,,,5.95,16.72,10.0,0,1.4,48.4,90.5
12461,,,,,5.75,16.19,16.9,1,1.9,47.5,200.2
12463,,,,,5.59,19.19,23.3,1,2.6,102.3,277.8
12473,,,,,5.91,19.73,19.6,0,2.5,78.5,191.4
12486,,,,,5.88,19.55,20.0,0,2.6,79.5,213.4
12496,,,,,5.69,10.05,25.2,0,2.8,52.3,291.9
12503,,,,,6.38,16.56,11.7,1,1.6,60.9,34.9
12513,,,,,5.61,11.96,12.5,0,1.6,44.2,95.5
12555,,,,,5.5,20.0,31.1,0,2.8,19.4,107.9
12558,,,,,5.53,13.75,35.8,0,4.3,17.3,111.4
12617,,,,,5.78,19.53,29.9,0,3.4,23.7,76.5
12628,,,,,6.33,13.84,10.8,0,1.3,61.2,268.3
12632,,,,,5.67,18.6,22.8,0,2.7,43.1,116.2
12643,,,,,6.09,18.1,11.4,0,1.3,10.3,77.3
12652,,,,,6.0,13.08,13.7,0,1.4,41.4,119.1
12671,,,,,5.81,15.79,9.6,0,1.3,44.8,157.9
12682,,,,,5.94,19.65,15.6,0,2.0,48.9,209.4
12683,,,,,6.34,17.03,11.7,0,1.4,37.0,101.4
12695,,,,,5.95,14.85,18.7,0,2.0,47.5,136.6
12707,,,,,6.28,13.68,16.5,0,1.9,77.2,226.0
12717,,,,,6.0,18.65,9.6,0,1.4,31.8,63.1
12724,,,,,5.54,16.09,17.3,0,1.9,21.7,67.9
12732,,,,,6.26,15.36,26.0,0,2.1,1.6,176.3
12776,,,,,6.39,11.92,24.3,0,2.6,49.4,42.0
12783,,,,,6.01,13.94,9.8,0,1.2,25.9,167.2
12798,,,,,5.64,12.5,47.1,0,4.7,34.2,111.5
12840,,,,,6.07,14.76,8.7,1,1.2,22.8,80.1
12859,,,,,5.77,10.58,33.1,0,2.4,10.6,92.1
12861,,,,,6.25,17.62,13.9,0,1.8,45.3,169.7
12881,,,,,5.64,17.28,9.1,0,1.2,39.8,112.1
12882,,,,,6.41,19.5,9.8,0,1.3,47.8,166.6
12890,,,,,6.0,15.51,13.6,0,1.6,38.4,162.9
12901,,,,,6.5,10.9,16.8,0,2.0,65.0,176.6
12916,,,,,5.77,15.57,10.8,0,1.2,39.3,140.0
12917,,,,,6.19,10.93,12.3,0,1.5,18.9,140.7
12918,,,,,6.35,15.11,15.7,1,1.8,47.5,128.1
12956,,,,,6.05,10.06,20.8,0,2.1,25.2,261.3
12975,,,,,6.43,15.38,35.3,0,3.5,43.7,88.7
12985,,,,,6.02,12.07,11.3,0,1.4,53.9,181.5
13007,,,,,5.78,12.63,11.9,0,1.5,28.9,70.1
13011,,,,,5.77,10.85,15.6,0,1.9,25.4,238.8
13018,,,,,6.07,10.63,14.2,0,1.8,34.8,109.5
13021,,,,,6.37,17.68,29.8,0,3.2,71.4,484.0
13033,,,,,6.02,17.72,26.8,0,2.8,86.6,220.3
13038,,,,,5.95,12.58,31.5,0,3.6,65.4,293.8
13044,,,,,6.07,14.08,30.9,0,2.9,6.5,161.6
13045,,,,,5.8,10.94,29.9,0,3.6,27.1,80.2
13048,,,,,5.98,11.76,11.3,0,1.4,12.0,172.5
13050,,,,,5.78,10.17,17.7,0,2.1,12.7,86.2
13053,,,,,6.11,17.24,41.7,1,4.7,17.7,217.2
13061,,,,,6.25,13.42,11.7,1,1.4,19.2,207.1
13074,,,,,6.39,17.8,13.1,0,1.5,26.4,228.0
13076,,,,,5.71,10.48,9.0,0,1.3,13.4,127.7
13100,,,,,5.73,18.21,15.0,0,1.8,9.6,52.9
13101,,,,,5.9,12.69,11.7,0,1.6,54.5,168.3
13115,,,,,6.43,10.9,12.7,0,1.6,41.0,205.3
13123,,,,,5.99,15.47,12.9,1,1.7,39.1,230.4
13125,,,,,5.71,11.06,33.4,0,4.1,25.7,129.4
13136,,,,,6.17,11.59,11.3,0,1.3,26.9,153.3
13151,,,,,5.79,13.94,33.2,0,3.8,64.6,243.1
13163,,,,,5.52,14.67,19.3,1,2.1,22.5,161.0
13167,,,,,5.75,11.59,27.3,0,2.7,7.5,44.2
13189,,,,,6.46,13.06,36.1,1,3.6,60.8,477.1
13196,,,,,6.21,16.27,12.6,0,1.7,17.7,68.0
13210,,,,,6.06,14.18,83.7,0,6.2,9.0,369.2
13219,,,,,6.09,12.93,15.2,0,1.8,13.3,81.8
13289,,,,,5.65,15.98,62.1,0,6.1,37.2,234.4
13299,,,,,5.93,19.29,9.5,0,1.2,48.0,132.0
13301,,,,,5.64,11.91,9.7,0,1.1,58.1,145.8
13335,,,,,5.82,16.59,10.9,0,1.5,26.4,81.0
13347,,,,,6.34,13.26,20.7,0,1.9,72.3,463.4
13348,,,,,6.11,13.48,29.9,0,2.8,14.4,265.3
13356,,,,,5.81,10.16,11.4,0,1.4,33.9,112.8
13362,,,,,5.5,18.22,39.0,0,4.8,26.5,137.7
13369,,,,,6.18,15.06,10.7,0,1.3,41.7,99.8
13373,,,,,5.56,11.19,8.6,0,1.2,38.8,166.0
13380,,,,,5.98,18.29,29.7,0,3.0,47.2,58.7
13390,,,,,6.16,18.11,55.6,1,3.4,17.3,360.1
13392,,,,,5.92,12.59,78.2,0,5.3,24.0,173.4
13395,,,,,6.31,12.89,20.3,1,2.2,33.5,264.8
13397,,,,,6.05,12.88,7.6,0,1.2,40.4,78.1
13402,,,,,6.38,14.69,11.0,0,1.4,65.4,247.4
13409,,,,,6.31,13.71,8.6,1,1.0,59.5,204.1
13415,,,,,6.5,15.85,9.1,0,1.1,33.5,161.5
13424,,,,,6.44,17.45,9.8,0,1.4,36.1,120.1
13427,,,,,5.89,13.61,10.3,1,1.4,28.5,169.5
13435,,,,,6.5,18.06,17.1,0,2.0,40.6,140.9
13459,,,,,5.64,11.33,5.3,0,0.7,28.6,62.2
13492,,,,,6.44,12.88,17.0,0,2.2,18.9,121.9
13515,,,,,5.63,16.92,51.1,0,5.2,28.0,155.0
13550,,,,,5.97,18.46,11.4,0,1.5,85.7,137.1
13552,,,,,5.74,16.44,18.3,0,2.3,18.7,123.2
13564,,,,,6.47,15.4,13.9,0,1.6,27.6,204.1
13569,,,,,5.88,15.61,18.1,0,2.1,75.0,186.9
13577,,,,,6.07,19.93,13.7,0,2.0,41.7,164.2
13578,,,,,6.22,16.86,21.4,0,2.8,65.8,293.5
13593,,,,,6.46,11.43,8.4,0,1.2,10.0,88.4
13604,,,,,6.05,12.59,53.3,0,3.2,16.7,133.7
13615,,,,,6.25,14.21,8.3,1,1.1,26.0,157.4
13656,,,,,6.07,17.71,12.6,0,1.6,47.4,218.8
13666,,,,,5.74,19.97,8.5,0,1.1,21.8,53.8
13667,,,,,6.12,12.79,12.0,0,1.4,50.1,151.7
13681,,,,,5.88,11.23,4.2,2,0.7,11.0,26.1
13701,,,,,5.61,15.0,8.5,0,1.2,61.7,167.9
13746,,,,,6.3,10.77,13.0,0,1.6,58.6,177.2
13749,,,,,6.21,14.0,12.6,2,1.6,90.9,216.2
13753,,,,,6.32,18.05,17.4,0,1.8,59.0,319.0
13754,,,,,6.19,17.26,14.8,0,1.5,41.6,281.0
13768,,,,,6.21,18.08,7.2,0,1.2,49.3,79.0
13770,,,,,6.02,10.39,11.4,0,1.7,15.7,66.3
13782,,,,,5.74,10.15,11.1,0,1.2,7.0,78.9
13790,,,,,5.73,11.93,27.4,0,2.8,24.9,181.0
13793,,,,,5.93,14.75,11.5,0,1.5,37.6,275.3
13795,,,,,6.5,17.38,10.3,1,1.4,41.4,276.6
13803,,,,,6.45,13.3,13.3,0,1.4,31.0,266.7
13829,,,,,5.91,19.76,15.5,1,2.0,16.9,112.7
13831,,,,,5.73,17.4,14.7,0,1.8,40.1,151.3
13833,,,,,5.9,18.16,13.4,0,1.5,30.8,105.6
13851,,,,,5.67,13.24,26.2,0,3.0,14.3,59.0
13857,,,,,5.91,10.82,33.3,0,3.6,0.0,62.5
13866,,,,,5.96,16.61,23.8,1,2.4,46.1,196.4
13877,,,,,6.22,16.87,15.4,1,1.9,55.9,174.9
13880,,,,,5.67,12.7,48.2,0,5.0,20.9,222.3
13896,,,,,6.41,15.79,6.0,0,1.0,81.4,96.6
13902,,,,,6.4,11.86,15.0,0,1.8,43.6,311.2
13910,,,,,6.35,12.22,16.4,0,1.7,46.0,315.1
13941,,,,,6.49,12.24,75.9,4,6.1,9.9,304.7
13943,,,,,6.17,14.26,11.0,1,1.4,38.4,83.7
13947,,,,,6.02,15.49,11.4,0,1.5,18.3,95.5
13979,,,,,5.53,18.87,7.1,1,1.0,43.7,141.0
13994,,,,,6.1,15.05,7.0,0,1.0,12.1,156.3
13996,,,,,6.34,15.18,14.5,0,1.6,28.2,189.4
13999,,,,,5.75,15.12,21.5,1,2.2,35.8,240.3
14019,,,,,6.33,15.63,33.5,1,3.2,78.9,370.6
14027,,,,,5.7,10.97,24.8,0,2.2,21.2,257.3
14031,,,,,6.11,11.3,11.2,0,1.3,27.8,193.3
14034,,,,,6.38,19.01,12.7,0,1.6,60.1,300.0
14042,,,,,5.52,12.68,41.7,0,4.2,41.2,132.8
14046,,,,,5.73,10.55,37.5,0,4.1,40.6,482.1
14051,,,,,6.25,10.92,33.5,0,3.4,22.9,495.2
14058,,,,,6.22,14.79,6.9,0,0.9,24.3,101.0
14064,,,,,6.12,13.34,6.9,0,0.9,27.5,64.8
14070,,,,,6.44,10.57,15.6,0,1.8,37.3,158.4
14076,,,,,6.18,11.37,10.6,0,1.4,74.0,280.4
14079,,,,,5.75,14.76,10.8,0,1.3,50.0,133.8
14081,,,,,5.82,16.76,33.7,0,3.8,27.0,213.5
14085,,,,,6.13,13.46,7.3,0,0.9,38.7,109.9
14105,,,,,6.3,10.39,13.4,0,1.4,30.3,195.9
14106,,,,,5.86,17.96,38.4,0,3.6,63.6,258.9
14108,,,,,5.71,18.13,17.9,0,2.3,15.2,79.8
14112,,,,,5.53,18.79,34.2,0,3.4,58.3,325.9
14115,,,,,5.78,11.43,48.1,0,5.2,58.0,384.1
14118,,,,,5.75,15.53,33.2,0,3.6,95.9,496.1
14126,,,,,6.46,13.44,11.2,0,1.2,30.9,124.8
14128,,,,,6.23,16.2,9.9,0,1.3,43.0,140.0
14130,,,,,5.84,15.32,9.6,0,1.4,66.9,249.7
14135,,,,,5.78,13.08,19.0,0,2.5,19.8,155.1
14141,,,,,6.09,17.39,11.1,0,1.3,59.9,163.0
14144,,,,,6.26,11.39,21.1,0,2.1,46.8,331.1
14147,,,,,6.07,10.22,9.5,0,1.3,59.5,232.7
14149,,,,,6.06,12.86,11.2,0,1.4,29.9,106.6
14166,,,,,6.4,13.33,9.1,1,1.2,47.5,205.2
14185,,,,,6.22,14.48,6.4,0,0.9,43.6,160.3
14232,,,,,6.42,12.72,5.5,1,0.7,33.4,112.9
14243,,,,,6.27,11.51,30.9,0,4.0,39.3,116.9
14252,,,,,5.83,11.13,38.3,0,3.9,11.8,162.2
14265,,,,,6.2,12.28,13.8,0,1.7,29.5,183.6
14270,,,,,6.44,15.54,16.3,0,2.1,47.8,90.3
14276,,,,,6.36,16.43,45.4,1,4.9,46.8,149.6
14281,,,,,6.37,13.46,15.2,0,1.9,25.5,174.8
14282,,,,,5.82,10.0,9.1,0,1.2,56.8,103.7
14287,,,,,6.1,15.43,16.0,0,2.0,21.6,101.6
14297,,,,,6.38,12.17,9.8,0,1.3,33.6,141.5
14299,,,,,6.23,16.64,10.5,0,1.5,27.1,186.0
14303,,,,,6.34,16.17,7.4,0,1.1,31.6,164.0
14306,,,,,6.0,16.65,36.0,0,3.6,21.6,119.7
14310,,,,,5.71,13.26,22.8,0,2.5,49.8,533.9
14334,,,,,5.6,11.1,37.1,0,3.8,34.1,188.8
14349,,,,,5.64,13.62,39.0,0,4.3,33.8,298.2
14353,,,,,5.72,18.05,19.8,0,2.5,20.8,69.0
14354,,,,,5.95,17.73,6.7,0,1.0,11.2,153.8
14357,,,,,6.17,10.23,9.7,0,1.3,45.2,168.1
14360,,,,,5.93,16.51,12.2,0,1.7,27.1,124.7
14370,,,,,5.75,13.41,59.8,1,5.6,31.6,155.9
14373,,,,,6.1,11.86,25.6,0,2.8,27.1,253.9
14379,,,,,6.43,12.17,9.7,0,1.2,25.4,157.0
14381,,,,,6.19,13.92,7.6,0,1.0,34.7,104.9
14391,,,,,5.56,11.37,10.8,0,1.4,23.8,88.5
14393,,,,,5.84,16.19,62.0,0,5.6,24.5,474.0
14400,,,,,6.39,18.67,46.4,0,5.1,12.4,172.9
14406,,,,,6.06,11.65,28.1,0,3.0,63.6,344.4
14425,,,,,5.88,13.42,41.6,0,4.5,69.2,271.7
14430,,,,,6.0,11.95,13.5,0,1.6,56.0,211.2
14455,,,,,6.07,13.21,10.0,0,1.2,57.4,125.8
14457,,,,,6.24,18.49,10.6,0,1.5,39.5,89.4
14480,,,,,5.88,17.39,19.2,0,2.2,62.3,103.0
14482,,,,,6.42,17.44,14.8,0,1.7,45.4,252.6
14483,,,,,6.07,15.14,16.7,0,2.0,52.1,127.1
14484,,,,,6.07,18.16,10.8,0,1.3,47.6,76.8
14491,,,,,5.9,19.02,11.3,0,1.4,65.1,68.5
14496,,,,,6.0,10.12,13.6,0,1.4,44.1,67.6
14548,,,,,6.08,11.67,19.0,0,2.4,20.4,93.0
14566,,,,,6.03,13.98,14.0,0,1.7,33.1,116.3
14567,,,,,5.95,18.98,13.2,0,1.7,31.6,106.9
14568,,,,,6.14,18.08,12.4,0,1.5,58.5,107.8
14570,,,,,6.23,19.77,16.6,0,1.8,33.0,192.3
14575,,,,,5.56,17.69,10.5,0,1.4,9.6,71.8
14588,,,,,6.18,14.79,13.8,0,1.9,94.7,97.4
14604,,,,,5.93,10.24,38.6,0,2.7,11.0,227.9
14628,,,,,5.6,16.37,28.0,1,2.9,62.3,205.0
14638,,,,,5.74,10.01,40.0,0,3.2,12.7,188.6
14643,,,,,6.04,12.05,37.0,3,3.2,38.3,228.4
14663,,,,,6.22,14.01,10.3,0,1.3,20.2,91.3
14689,,,,,5.6,11.17,15.3,0,1.5,40.8,83.4
14714,,,,,5.54,19.28,24.5,0,2.1,30.1,148.6
14803,,,,,6.35,19.04,23.8,0,2.2,74.0,165.3
14808,,,,,5.81,16.66,38.0,0,2.9,41.7,202.6
14838,,,,,5.57,13.6,94.0,0,5.8,96.5,353.5
14847,,,,,6.26,12.85,37.8,1,4.1,56.3,299.5
14852,,,,,5.76,13.42,10.5,0,1.2,47.8,86.5
14860,,,,,5.62,11.64,25.4,0,2.1,48.7,209.3
14863,,,,,6.35,20.0,24.8,0,2.1,53.8,175.5
14865,,,,,5.71,10.08,38.3,0,3.5,46.4,226.2
14877,,,,,5.87,14.09,33.9,1,2.9,55.9,245.6
14881,,,,,5.63,11.18,24.1,0,2.2,23.2,177.8
14912,,,,,5.51,18.62,33.0,0,3.1,23.8,265.2
14985,,,,,5.82,12.52,33.2,0,2.5,37.7,80.0
15026,,,,,6.4,18.07,20.5,1,2.2,51.6,484.1
15033,,,,,6.11,14.72,27.9,1,2.4,15.0,200.0
15036,,,,,5.73,19.64,30.6,1,2.7,62.3,257.6
15053,,,,,6.23,16.25,55.8,0,3.4,65.4,294.7
15054,,,,,5.66,14.63,39.8,0,2.4,104.9,63.3
15128,,,,,5.81,11.86,28.2,1,2.5,14.3,264.6
15148,,,,,5.69,15.61,18.9,0,1.4,57.6,33.7
15247,,,,,5.96,16.58,15.5,1,1.6,37.6,101.9
15258,,,,,5.69,17.35,36.7,0,3.7,16.3,377.4
15261,,,,,6.07,10.92,41.6,0,3.6,61.4,97.9
15272,,,,,5.75,12.16,30.5,0,3.1,51.9,273.8
15633,,,,,5.89,17.63,18.7,0,1.8,23.3,155.2
15672,,,,,6.38,12.83,30.5,1,2.8,103.7,340.6
15673,,,,,5.55,15.35,44.0,1,4.0,25.9,419.7
15675,,,,,5.64,10.65,40.9,1,3.4,18.8,262.2
15718,,,,,6.14,12.87,95.3,1,8.3,10.3,182.9
15738,,,,,5.6,10.54,39.9,0,4.1,17.0,153.2
15746,,,,,5.76,14.14,39.1,0,3.9,27.6,371.0
15755,,,,,5.77,15.48,3.7,0,0.6,28.3,102.7
15787,,,,,5.92,11.49,37.8,0,3.6,74.7,76.4
