,Coarse,Clay,Sand,Silt,pH(H2O),EC,OC,CaCO3,N,P,K
10608,,,,,6.3,16.73,12.4,1,1.4,34.8,237.1
10609,,,,,6.01,13.9,28.0,0,2.7,28.3,141.8
10611,,,,,6.84,17.59,25.1,2,2.4,7.0,350.1
10615,,,,,7.03,16.48,8.4,3,0.9,17.1,176.5
10623,,,,,6.17,12.26,10.9,0,1.3,80.9,6798.4
10624,,,,,6.55,14.7,15.8,1,1.8,49.0,1655.5
10626,,,,,7.14,11.44,7.6,1,0.9,8.6,110.1
10638,,,,,7.32,14.59,24.8,7,2.6,20.7,358.2
10644,,,,,6.18,16.79,10.3,1,1.1,23.3,278.7
10647,,,,,6.32,11.65,14.7,0,1.6,34.5,204.7
10650,,,,,7.23,11.12,11.9,3,1.2,8.1,312.9
10664,,,,,7.25,15.85,28.5,6,2.7,6.6,1233.4
10665,,,,,7.08,10.64,45.6,1,4.4,6.8,782.6
10675,,,,,6.42,14.15,15.6,0,1.7,24.0,268.5
10676,,,,,6.65,14.63,16.1,3,1.7,40.2,242.5
10677,,,,,7.41,14.64,26.8,4,2.7,10.8,310.0
10679,,,,,7.25,14.12,14.2,1,1.5,69.2,654.2
10680,,,,,7.38,15.97,17.2,11,1.6,17.2,1346.0
10705,,,,,7.39,11.32,13.0,0,1.3,29.7,1403.0
10718,,,,,7.5,19.97,49.3,127,4.4,16.6,335.3
10748,,,,,7.19,18.16,72.1,3,7.7,7.7,809.8
10770,,,,,6.04,17.81,4.5,0,0.6,16.1,43.1
10774,,,,,7.23,17.09,42.6,0,3.6,7.1,769.4
10777,,,,,7.41,12.06,17.3,1,2.0,13.4,1633.9
10790,,,,,7.17,14.16,34.8,2,4.0,43.5,94.2
10794,,,,,6.81,11.49,19.5,1,2.4,97.6,210.4
10798,,,,,7.44,16.71,22.4,55,2.1,9.7,334.8
10816,,,,,6.65,10.22,10.5,0,1.4,42.6,106.6
10825,,,,,6.45,14.29,11.9,0,1.5,49.8,203.7
10827,,,,,7.47,17.59,16.0,3,2.2,84.8,657.5
10833,,,,,7.13,19.43,21.8,4,2.3,22.2,194.6
10837,,,,,6.77,15.88,7.0,1,1.1,18.1,69.5
10841,,,,,7.1,11.84,10.6,0,1.3,15.5,172.5
10844,,,,,6.25,10.95,24.3,0,2.7,14.3,128.4
10849,,,,,7.25,19.18,23.6,246,5.1,13.4,266.9
10857,,,,,7.13,14.76,21.9,4,2.3,6.1,192.7
10859,,,,,7.05,15.52,22.5,4,1.7,30.2,279.6
10866,,,,,7.38,18.61,32.3,66,3.3,25.2,240.8
10940,,,,,7.43,19.27,25.7,340,2.6,15.0,205.1
10958,,,,,6.67,17.1,16.3,1,1.9,9.9,391.6
10960,,,,,7.38,12.5,17.8,1,1.7,9.9,344.6
10965,,,,,6.5,16.34,18.7,0,2.1,6.9,287.9
10966,,,,,6.8,12.87,13.1,0,1.3,8.6,303.3
10983,,,,,6.07,13.78,20.0,0,2.2,6.3,448.2
10999,,,,,6.88,14.09,13.1,1,1.6,31.0,63.9
11015,,,,,7.37,16.19,21.9,114,2.1,244.3,355.2
11026,,,,,6.55,14.81,38.2,4,3.0,16.8,143.5
11034,,,,,7.18,12.51,32.8,12,3.7,11.1,87.6
11041,,,,,7.38,13.88,24.0,5,2.3,86.1,271.9
11051,,,,,6.81,18.75,30.1,2,3.1,46.1,156.4
11118,,,,,7.2,10.85,42.4,1,4.1,40.0,183.7
11126,,,,,6.35,11.58,13.1,0,1.3,81.6,729.6
11147,,,,,6.67,16.62,22.6,0,2.1,5.9,135.6
11149,,,,,7.37,10.98,9.4,3,1.1,13.8,218.3
11155,,,,,7.5,12.76,27.8,82,2.8,67.5,128.5
11159,,,,,7.2,12.99,21.7,1,2.1,26.2,764.1
11211,,,,,6.56,10.51,18.9,1,2.1,93.1,630.3
11215,,,,,6.29,11.22,11.7,0,1.6,47.6,221.6
11227,,,,,6.49,12.39,7.0,0,0.9,16.4,39.2
11231,,,,,6.63,11.53,12.9,2,1.5,34.3,80.8
11232,,,,,6.38,11.55,11.2,1,1.3,11.6,210.2
11235,,,,,7.47,18.98,55.7,11,1.3,11.1,177.4
11254,,,,,6.52,11.85,32.8,0,2.3,7.3,213.8
11256,,,,,6.36,17.2,17.8,0,1.9,10.9,647.5
11257,,,,,7.1,12.35,18.8,1,1.8,15.5,222.0
11260,,,,,7.02,18.9,16.1,3,2.4,6.2,270.9
11268,,,,,6.89,13.27,24.1,1,2.6,36.3,264.2
11278,,,,,7.36,19.04,41.4,126,4.3,26.1,404.3
11313,,,,,7.48,12.52,8.8,1,0.9,13.0,298.1
11321,,,,,6.99,18.93,24.6,4,2.7,87.5,588.9
11333,,,,,7.2,14.17,13.2,1,1.6,77.8,85.5
11339,,,,,6.42,11.12,10.2,0,1.3,21.8,51.6
11345,,,,,6.1,11.13,14.7,0,1.7,34.4,255.6
11358,,,,,7.37,18.75,24.5,38,2.8,35.5,148.8
11362,,,,,7.1,18.17,32.4,99,3.4,42.2,388.1
11376,,,,,7.21,19.51,12.1,81,1.6,95.2,135.5
11384,,,,,6.37,12.27,38.3,0,4.1,16.7,446.8
11395,,,,,6.92,17.17,11.3,4,1.5,59.2,37.9
11421,,,,,6.22,18.25,9.1,1,1.2,33.7,100.3
11428,,,,,7.1,19.35,21.2,27,2.2,46.1,375.2
11429,,,,,6.62,17.92,6.8,1,1.0,56.8,168.3
11431,,,,,6.73,14.27,10.5,1,1.5,49.5,114.7
11433,,,,,7.13,14.38,16.6,11,2.2,34.8,173.8
11443,,,,,6.68,14.82,41.5,5,3.5,20.0,103.2
11451,,,,,6.29,12.94,11.1,0,1.6,21.0,113.7
11452,,,,,6.81,12.86,11.3,0,1.6,30.6,133.3
11457,,,,,7.23,18.08,19.0,2,2.6,86.0,327.5
11459,,,,,6.5,11.18,22.6,0,2.5,55.2,134.3
11478,,,,,7.06,16.5,37.8,2,3.3,37.5,1043.3
11480,,,,,7.28,15.55,32.3,11,3.1,7.1,833.0
11483,,,,,6.43,10.97,13.1,0,1.7,41.9,95.7
11491,,,,,7.48,15.38,10.8,77,1.4,13.7,186.3
11493,,,,,7.31,13.25,26.0,42,2.1,14.5,186.7
11558,,,,,7.04,17.36,38.2,6,4.1,19.8,121.8
11627,,,,,6.65,15.48,109.3,1,12.1,24.6,344.9
11628,,,,,7.15,19.56,114.6,6,11.8,18.8,269.5
11631,,,,,6.55,10.07,23.7,3,2.5,11.9,271.7
11641,,,,,7.31,13.5,6.6,105,0.8,8.3,36.7
11647,,,,,6.4,18.91,27.5,0,3.2,32.3,277.9
11660,,,,,7.19,13.86,24.6,28,2.3,10.8,65.3
11668,,,,,7.13,15.02,12.3,6,1.4,19.1,125.2
11678,,,,,6.65,10.71,16.2,1,2.0,101.2,549.0
11701,,,,,6.58,19.72,15.0,0,1.9,8.6,248.3
11705,,,,,7.23,17.7,28.4,1,2.6,32.8,460.6
11713,,,,,6.72,14.74,16.8,2,1.8,53.3,241.3
11716,,,,,6.15,10.92,22.9,0,2.5,19.7,186.6
11718,,,,,6.01,11.07,14.5,0,1.8,23.0,307.6
11731,,,,,6.57,10.54,8.9,3,1.0,15.9,100.4
11741,,,,,7.38,18.11,11.5,3,1.5,5.8,179.5
11748,,,,,6.51,13.1,9.7,1,1.4,40.0,161.1
11755,,,,,7.35,14.5,19.3,2,2.1,34.7,308.1
11757,,,,,7.24,19.98,31.9,11,3.2,154.8,1462.1
11758,,,,,7.07,11.39,19.7,1,2.3,37.5,472.2
11762,,,,,6.16,12.09,14.3,1,1.8,91.5,281.8
11763,,,,,6.81,11.15,20.9,2,2.2,26.5,372.1
11768,,,,,6.28,15.42,12.0,1,1.5,30.1,185.8
11770,,,,,6.61,10.77,22.2,2,2.6,30.7,336.8
11771,,,,,7.47,13.41,10.3,72,1.0,9.3,100.1
11774,,,,,7.06,12.36,10.1,0,1.4,11.3,140.0
11785,,,,,6.94,13.0,25.0,1,2.7,34.6,565.9
11792,,,,,6.93,14.72,21.3,0,2.2,15.0,432.0
11813,,,,,6.73,14.16,16.6,1,1.8,27.8,319.1
11819,,,,,7.05,11.72,17.9,2,1.9,10.6,183.3
11821,,,,,6.01,10.94,24.9,1,2.6,15.2,114.2
11823,,,,,6.69,14.0,6.1,0,0.6,15.3,78.5
11831,,,,,7.39,12.69,19.2,2,2.3,120.7,527.7
11833,,,,,6.83,13.38,30.5,0,3.0,21.8,99.4
11836,,,,,6.53,16.55,17.3,1,2.1,11.9,183.7
11840,,,,,6.67,13.12,14.2,2,1.7,18.6,208.0
11848,,,,,6.78,11.24,11.3,1,1.5,0.0,204.2
11856,,,,,6.08,12.17,20.2,1,2.3,24.9,142.9
11865,,,,,6.17,12.01,10.8,1,1.5,65.9,210.0
11869,,,,,6.24,11.54,6.1,0,0.8,39.0,90.6
11887,,,,,6.52,12.46,23.1,0,2.3,13.7,192.0
11889,,,,,7.35,11.64,8.1,3,0.7,6.7,29.0
11890,,,,,6.87,13.49,23.0,0,2.3,8.5,197.8
11895,,,,,6.72,16.3,24.5,2,2.6,16.3,287.8
11901,,,,,6.16,10.53,21.2,0,2.2,21.2,236.1
11905,,,,,6.78,15.34,32.9,2,3.4,37.7,599.6
11930,,,,,6.9,12.05,36.4,2,4.0,37.2,330.9
11934,,,,,7.06,17.18,13.8,6,1.2,8.9,23.9
11936,,,,,6.17,13.4,19.6,0,1.9,37.8,301.7
11939,,,,,6.26,15.78,30.4,1,2.9,10.8,232.2
11942,,,,,7.3,15.04,17.1,3,1.8,29.9,322.8
11969,,,,,7.1,19.52,10.8,5,1.4,14.8,120.7
11972,,,,,6.62,12.23,13.5,2,1.8,0.0,239.6
11980,,,,,6.75,10.4,20.2,2,2.0,32.3,248.1
11982,,,,,6.77,15.63,10.7,0,1.3,39.1,157.7
11983,,,,,6.11,11.87,14.2,0,1.7,19.0,89.2
11985,,,,,6.95,13.35,13.1,1,1.6,38.3,193.4
11987,,,,,6.59,10.42,9.6,1,1.3,17.7,163.8
11996,,,,,6.84,13.68,14.2,0,1.8,19.2,209.7
11998,,,,,6.42,10.09,10.1,0,1.2,29.5,91.0
12001,,,,,6.87,11.56,16.8,1,1.9,9.0,106.0
12002,,,,,6.19,15.55,14.7,0,1.8,20.2,120.8
12007,,,,,7.35,11.64,15.0,1,1.7,30.6,96.9
12019,,,,,6.51,13.34,22.2,1,2.3,33.0,529.3
12093,,,,,6.08,13.27,6.2,1,0.8,31.7,248.1
12097,,,,,7.08,11.96,14.6,1,1.7,43.6,297.1
12099,,,,,6.6,10.37,13.9,1,1.6,14.9,40.6
12118,,,,,7.25,18.13,13.5,0,1.5,66.1,220.0
12119,,,,,7.11,11.84,13.6,2,1.3,48.6,165.6
12123,,,,,7.19,19.5,11.7,3,1.3,29.9,214.4
12126,,,,,6.37,14.62,9.8,0,1.2,43.3,154.0
12137,,,,,6.15,11.96,13.9,0,1.7,24.2,54.1
12139,,,,,7.18,16.95,14.3,3,1.8,27.8,261.5
12151,,,,,7.24,18.57,21.3,4,2.4,36.6,215.9
12154,,,,,7.45,18.91,10.8,4,1.5,22.3,342.8
12157,,,,,7.4,13.5,18.6,6,2.2,91.7,289.7
12164,,,,,6.85,16.47,20.6,1,2.3,69.3,302.4
12194,,,,,7.15,15.76,41.7,5,3.4,9.6,335.9
12197,,,,,6.35,18.23,15.2,0,1.9,89.6,577.0
12212,,,,,6.21,18.11,37.8,1,4.3,32.3,89.5
12216,,,,,6.45,18.72,11.3,1,1.4,44.3,184.9
12231,,,,,6.14,10.63,27.1,1,3.0,5.7,131.0
12232,,,,,7.37,14.71,115.7,186,6.0,15.7,81.6
12246,,,,,7.24,15.37,79.0,186,6.4,71.9,324.8
12250,,,,,6.08,12.74,14.1,0,1.8,88.4,95.3
12252,,,,,6.0,12.3,20.0,0,2.4,32.1,225.8
12255,,,,,6.86,15.67,46.6,3,4.7,81.0,510.1
12260,,,,,6.74,11.41,16.0,1,1.7,40.3,289.9
12281,,,,,7.47,17.15,32.8,22,3.6,41.0,353.0
12282,,,,,7.02,11.74,21.5,1,2.4,18.6,95.6
12291,,,,,6.28,12.96,32.9,2,3.3,51.9,336.6
12302,,,,,6.65,15.29,9.5,0,1.4,54.6,100.4
12353,,,,,6.71,11.24,9.3,1,1.2,20.4,108.4
12355,,,,,6.26,10.24,25.3,1,1.7,7.3,91.0
12356,,,,,7.47,18.53,27.5,135,2.5,10.3,252.2
12410,,,,,6.07,10.28,38.6,1,4.5,50.5,241.6
12413,,,,,6.15,14.65,9.5,1,1.2,36.7,127.8
12414,,,,,6.24,10.05,8.2,0,1.1,29.7,97.9
12415,,,,,6.1,11.8,10.3,0,1.3,50.7,95.2
12418,,,,,6.67,18.56,10.2,0,1.3,31.6,151.2
12426,,,,,6.24,18.98,15.5,0,1.8,23.9,91.4
12427,,,,,6.28,11.91,11.8,0,1.5,22.1,89.6
12429,,,,,6.27,18.02,12.7,0,1.8,39.5,147.8
12431,,,,,6.25,10.36,12.1,0,1.5,22.2,103.5
12432,,,,,7.09,18.26,29.7,163,2.5,59.0,149.2
12435,,,,,7.17,17.06,13.2,1,1.7,47.4,135.9
12437,,,,,7.5,15.05,24.4,54,2.5,73.1,275.2
12443,,,,,7.09,14.04,16.3,3,1.9,105.3,187.7
12446,,,,,6.03,11.9,13.7,0,1.6,24.5,99.2
12449,,,,,6.49,12.03,14.7,0,1.8,73.9,363.2
12454,,,,,6.53,18.38,12.7,0,1.6,51.6,181.8
12455,,,,,7.15,14.32,9.0,0,1.2,42.0,170.4
12456,,,,,6.88,10.44,40.7,1,4.7,54.1,61.8
12457,,,,,6.55,17.64,12.0,0,1.5,66.7,200.6
12503,,,,,6.38,16.56,11.7,1,1.6,60.9,34.9
12512,,,,,7.42,15.44,14.6,7,1.7,79.4,206.0
12517,,,,,6.84,11.37,12.5,0,1.6,40.1,125.1
12518,,,,,6.59,11.51,13.2,0,1.6,63.8,255.5
12522,,,,,7.5,17.5,20.1,56,2.3,80.6,165.2
12523,,,,,7.0,12.23,23.9,0,2.9,33.3,331.0
12547,,,,,7.19,16.39,10.2,1,1.3,39.5,559.1
12552,,,,,7.24,17.3,46.1,134,4.5,23.4,330.3
12578,,,,,6.92,13.18,11.7,0,1.6,134.4,338.3
12601,,,,,6.53,14.52,16.0,0,1.8,26.8,55.9
12603,,,,,6.81,11.95,8.2,0,0.9,27.2,106.7
12628,,,,,6.33,13.84,10.8,0,1.3,61.2,268.3
12637,,,,,6.95,19.12,11.6,2,1.4,45.8,188.5
12642,,,,,7.04,16.49,13.9,0,1.7,38.7,200.6
12643,,,,,6.09,18.1,11.4,0,1.3,10.3,77.3
12646,,,,,6.54,14.17,7.2,0,1.0,75.8,200.1
12652,,,,,6.0,13.08,13.7,0,1.4,41.4,119.1
12659,,,,,6.98,14.02,9.7,0,1.1,55.4,176.1
12660,,,,,7.42,18.07,13.7,4,1.6,59.6,234.9
12683,,,,,6.34,17.03,11.7,0,1.4,37.0,101.4
12707,,,,,6.28,13.68,16.5,0,1.9,77.2,226.0
12717,,,,,6.0,18.65,9.6,0,1.4,31.8,63.1
12731,,,,,7.15,19.22,15.4,3,2.0,23.8,194.8
12732,,,,,6.26,15.36,26.0,0,2.1,1.6,176.3
12738,,,,,7.11,10.89,14.9,2,1.7,33.2,111.8
12742,,,,,6.85,19.37,54.2,4,5.6,33.0,293.7
12757,,,,,6.97,12.89,12.2,1,1.5,37.7,150.4
12774,,,,,6.52,13.8,11.1,0,1.3,14.8,85.7
12776,,,,,6.39,11.92,24.3,0,2.6,49.4,42.0
12778,,,,,7.27,17.09,29.6,140,3.0,23.2,118.8
12779,,,,,7.16,10.65,18.9,0,2.3,80.1,795.0
12783,,,,,6.01,13.94,9.8,0,1.2,25.9,167.2
12833,,,,,6.96,14.9,13.1,1,1.5,41.6,185.7
12839,,,,,7.26,18.62,33.5,374,3.9,23.3,102.5
12840,,,,,6.07,14.76,8.7,1,1.2,22.8,80.1
12841,,,,,6.65,11.58,7.4,0,0.9,24.2,57.3
12857,,,,,7.31,19.38,32.2,222,2.9,37.4,255.9
12861,,,,,6.25,17.62,13.9,0,1.8,45.3,169.7
12874,,,,,7.48,15.4,11.9,6,1.4,80.5,266.0
12880,,,,,7.33,12.57,11.4,1,1.4,82.1,193.1
12882,,,,,6.41,19.5,9.8,0,1.3,47.8,166.6
12884,,,,,7.3,14.98,11.8,1,1.4,15.9,165.6
12886,,,,,6.63,10.93,7.5,1,1.1,19.7,86.6
12888,,,,,7.15,15.3,12.7,3,1.5,31.4,131.4
12889,,,,,7.19,16.56,8.9,1,1.1,41.1,272.0
12890,,,,,6.0,15.51,13.6,0,1.6,38.4,162.9
12891,,,,,7.5,14.84,11.8,7,1.3,33.0,110.5
12894,,,,,7.5,14.56,9.6,1,1.1,45.3,198.8
12901,,,,,6.5,10.9,16.8,0,2.0,65.0,176.6
12917,,,,,6.19,10.93,12.3,0,1.5,18.9,140.7
12918,,,,,6.35,15.11,15.7,1,1.8,47.5,128.1
12928,,,,,7.15,19.65,13.0,2,1.5,21.1,177.6
12941,,,,,7.36,15.7,22.0,106,2.5,39.4,342.1
12951,,,,,7.47,15.59,22.7,0,2.4,38.7,254.0
12956,,,,,6.05,10.06,20.8,0,2.1,25.2,261.3
12975,,,,,6.43,15.38,35.3,0,3.5,43.7,88.7
12976,,,,,6.99,11.39,10.1,1,1.3,58.6,205.7
12982,,,,,6.88,16.32,8.1,1,1.1,47.3,140.8
12985,,,,,6.02,12.07,11.3,0,1.4,53.9,181.5
12994,,,,,7.41,10.2,6.1,3,0.8,60.7,113.0
12997,,,,,6.52,16.78,8.4,1,1.1,56.2,160.7
13001,,,,,6.68,17.97,10.7,1,1.5,28.4,182.5
13014,,,,,7.48,12.27,20.9,4,2.5,24.2,396.7
13018,,,,,6.07,10.63,14.2,0,1.8,34.8,109.5
13021,,,,,6.37,17.68,29.8,0,3.2,71.4,484.0
13033,,,,,6.02,17.72,26.8,0,2.8,86.6,220.3
13039,,,,,6.88,14.08,27.8,1,3.3,34.3,179.3
13044,,,,,6.07,14.08,30.9,0,2.9,6.5,161.6
13053,,,,,6.11,17.24,41.7,1,4.7,17.7,217.2
13054,,,,,6.74,19.02,32.8,1,3.9,25.1,228.1
13058,,,,,6.6,11.72,32.3,3,3.5,35.4,152.7
13061,,,,,6.25,13.42,11.7,1,1.4,19.2,207.1
13067,,,,,6.68,17.37,27.5,2,3.2,35.5,133.1
13071,,,,,6.84,16.57,18.2,4,2.0,48.1,265.2
13073,,,,,6.91,13.36,13.9,1,1.7,21.6,136.0
13074,,,,,6.39,17.8,13.1,0,1.5,26.4,228.0
13097,,,,,7.16,16.9,19.0,2,2.1,26.0,239.0
13115,,,,,6.43,10.9,12.7,0,1.6,41.0,205.3
13124,,,,,7.39,13.63,18.9,2,2.2,52.5,230.7
13133,,,,,7.24,16.53,45.9,82,4.2,7.5,127.1
13136,,,,,6.17,11.59,11.3,0,1.3,26.9,153.3
13153,,,,,6.88,12.49,10.7,1,1.4,75.8,244.9
13156,,,,,6.55,17.25,75.1,3,4.8,8.1,308.6
13182,,,,,6.67,10.31,4.7,0,0.7,38.5,43.7
13189,,,,,6.46,13.06,36.1,1,3.6,60.8,477.1
13196,,,,,6.21,16.27,12.6,0,1.7,17.7,68.0
13210,,,,,6.06,14.18,83.7,0,6.2,9.0,369.2
13213,,,,,7.18,17.18,43.8,436,5.1,52.5,333.4
13219,,,,,6.09,12.93,15.2,0,1.8,13.3,81.8
13221,,,,,7.49,18.8,36.8,16,4.1,29.2,242.5
13226,,,,,7.25,18.08,37.5,7,4.1,63.1,416.6
13232,,,,,7.32,19.13,26.3,9,3.1,29.0,301.3
13235,,,,,6.72,20.0,108.8,3,6.9,12.8,323.9
13237,,,,,6.72,17.0,46.9,33,4.5,70.8,345.0
13247,,,,,7.3,13.79,10.6,1,1.4,35.8,204.4
13251,,,,,6.89,11.6,10.1,1,1.2,32.6,167.1
13256,,,,,7.12,12.52,20.0,3,2.3,74.8,267.4
13261,,,,,7.26,11.03,8.9,1,1.1,35.2,78.2
13303,,,,,7.36,12.78,17.2,5,2.1,57.2,240.3
13313,,,,,7.35,11.54,11.3,1,1.5,45.8,128.8
13316,,,,,6.93,15.65,9.5,0,1.5,31.7,124.3
13318,,,,,6.72,13.68,9.8,0,1.3,41.8,111.0
13329,,,,,6.67,14.58,4.7,0,0.7,34.0,140.6
13332,,,,,7.48,18.02,34.8,27,2.9,15.6,418.0
13339,,,,,7.17,18.02,10.4,0,1.4,40.5,77.1
13341,,,,,6.53,19.59,15.8,0,1.7,58.4,268.8
13343,,,,,7.27,18.2,15.6,3,2.0,81.9,167.8
13347,,,,,6.34,13.26,20.7,0,1.9,72.3,463.4
13348,,,,,6.11,13.48,29.9,0,2.8,14.4,265.3
13357,,,,,7.46,18.34,16.4,7,2.3,88.1,371.9
13369,,,,,6.18,15.06,10.7,0,1.3,41.7,99.8
13381,,,,,7.3,19.22,7.3,4,1.0,62.0,109.0
13390,,,,,6.16,18.11,55.6,1,3.4,17.3,360.1
13395,,,,,6.31,12.89,20.3,1,2.2,33.5,264.8
13397,,,,,6.05,12.88,7.6,0,1.2,40.4,78.1
13398,,,,,7.43,19.2,16.0,9,1.9,47.3,188.7
13402,,,,,6.38,14.69,11.0,0,1.4,65.4,247.4
13404,,,,,7.45,17.84,49.7,172,4.0,14.4,398.1
13409,,,,,6.31,13.71,8.6,1,1.0,59.5,204.1
13415,,,,,6.5,15.85,9.1,0,1.1,33.5,161.5
13423,,,,,6.7,16.4,10.1,0,1.4,44.3,214.6
13424,,,,,6.44,17.45,9.8,0,1.4,36.1,120.1
13431,,,,,7.11,17.75,13.8,1,1.7,28.6,103.5
13433,,,,,6.99,18.44,15.9,2,2.0,46.3,216.3
13434,,,,,7.31,16.68,17.1,5,2.0,64.7,409.2
13435,,,,,6.5,18.06,17.1,0,2.0,40.6,140.9
13436,,,,,6.55,16.48,8.5,0,1.1,21.3,96.5
13440,,,,,6.76,10.33,13.1,1,1.6,35.6,206.1
13447,,,,,7.38,17.89,12.2,1,1.5,64.5,276.8
13463,,,,,7.29,15.78,14.1,2,1.7,80.8,212.2
13467,,,,,7.27,14.93,11.9,1,1.4,77.8,163.1
13469,,,,,6.93,17.04,10.0,0,1.4,42.8,111.0
13472,,,,,7.4,15.44,12.5,2,1.7,44.0,231.9
13475,,,,,6.71,19.36,15.5,0,1.8,61.3,195.4
13476,,,,,7.09,16.9,13.5,1,1.8,77.6,218.0
13485,,,,,6.99,16.23,8.9,0,1.2,31.3,178.1
13488,,,,,6.72,10.84,13.9,0,1.7,46.3,131.1
13492,,,,,6.44,12.88,17.0,0,2.2,18.9,121.9
13496,,,,,7.14,15.54,12.4,1,1.3,35.2,203.8
13501,,,,,7.3,17.75,11.6,0,1.6,58.4,187.5
13505,,,,,6.69,11.67,13.0,1,1.5,26.8,172.1
13518,,,,,7.12,13.72,10.8,1,1.4,34.2,198.3
13519,,,,,6.75,11.48,8.7,0,1.0,33.0,212.7
13520,,,,,7.43,14.65,9.4,1,1.2,37.1,206.6
13526,,,,,7.26,13.64,9.0,1,1.2,37.2,150.3
13528,,,,,7.3,12.5,10.8,1,1.3,29.4,166.8
13564,,,,,6.47,15.4,13.9,0,1.6,27.6,204.1
13575,,,,,7.22,11.02,7.2,1,0.9,69.1,169.5
13577,,,,,6.07,19.93,13.7,0,2.0,41.7,164.2
13578,,,,,6.22,16.86,21.4,0,2.8,65.8,293.5
13581,,,,,7.1,12.2,11.6,1,1.5,18.4,185.1
13593,,,,,6.46,11.43,8.4,0,1.2,10.0,88.4
13596,,,,,7.21,15.55,28.9,537,2.8,30.4,262.1
13601,,,,,7.26,12.23,9.1,1,0.9,46.2,219.4
13602,,,,,7.34,16.33,95.0,22,8.8,13.0,287.8
13603,,,,,6.77,10.27,57.1,0,5.2,7.3,244.9
13604,,,,,6.05,12.59,53.3,0,3.2,16.7,133.7
13615,,,,,6.25,14.21,8.3,1,1.1,26.0,157.4
13616,,,,,6.76,14.74,18.5,0,1.7,10.8,58.1
13620,,,,,7.27,13.94,13.0,8,1.4,53.2,196.7
13623,,,,,6.57,11.98,9.0,1,1.1,21.3,106.8
13628,,,,,7.45,16.39,8.6,27,1.1,32.6,63.5
13643,,,,,6.84,16.29,6.4,2,0.9,20.0,113.5
13647,,,,,6.63,17.21,7.2,0,0.9,44.8,237.0
13648,,,,,6.82,11.33,15.4,1,1.5,49.1,209.9
13656,,,,,6.07,17.71,12.6,0,1.6,47.4,218.8
13658,,,,,6.94,18.44,11.1,0,1.5,70.3,126.5
13667,,,,,6.12,12.79,12.0,0,1.4,50.1,151.7
13693,,,,,7.44,15.3,27.6,83,2.7,14.4,119.3
13704,,,,,7.34,19.09,52.3,17,4.3,7.7,414.6
13709,,,,,7.34,14.77,17.9,14,1.8,9.7,206.8
13714,,,,,7.34,18.2,13.8,2,1.6,38.7,208.8
13715,,,,,6.86,14.9,84.5,3,8.3,8.1,534.0
13721,,,,,7.02,10.42,24.6,2,2.7,59.3,209.8
13727,,,,,7.45,16.86,29.0,118,3.1,30.7,654.6
13732,,,,,6.91,10.99,15.5,2,1.7,33.4,183.9
13735,,,,,6.95,16.87,15.8,0,1.9,52.9,217.1
13744,,,,,6.89,11.0,10.0,0,1.2,38.3,138.9
13746,,,,,6.3,10.77,13.0,0,1.6,58.6,177.2
13749,,,,,6.21,14.0,12.6,2,1.6,90.9,216.2
13753,,,,,6.32,18.05,17.4,0,1.8,59.0,319.0
13754,,,,,6.19,17.26,14.8,0,1.5,41.6,281.0
13764,,,,,7.19,16.96,13.9,33,1.5,17.1,161.4
13768,,,,,6.21,18.08,7.2,0,1.2,49.3,79.0
13770,,,,,6.02,10.39,11.4,0,1.7,15.7,66.3
13775,,,,,6.73,10.32,11.9,0,1.7,5.1,72.9
13776,,,,,6.95,14.05,25.9,1,2.7,92.2,405.2
13780,,,,,6.52,12.11,7.9,0,1.0,12.9,163.1
13795,,,,,6.5,17.38,10.3,1,1.4,41.4,276.6
13796,,,,,6.86,10.2,12.0,0,1.5,31.8,182.8
13802,,,,,6.91,11.58,14.2,1,1.6,91.9,220.9
13803,,,,,6.45,13.3,13.3,0,1.4,31.0,266.7
13813,,,,,7.13,10.62,10.3,0,1.5,14.5,152.2
13828,,,,,6.68,15.82,21.9,2,2.5,38.1,85.6
13836,,,,,6.62,14.61,9.8,0,1.5,31.7,259.5
13842,,,,,7.33,15.69,10.0,2,1.3,34.4,355.2
13844,,,,,7.22,13.96,13.1,1,1.7,53.6,301.0
13846,,,,,6.84,19.09,13.4,0,1.6,55.8,395.3
13847,,,,,7.12,13.04,11.5,1,1.4,43.7,280.1
13850,,,,,7.1,13.2,11.0,0,1.3,29.9,205.0
13852,,,,,6.73,10.06,17.8,2,2.1,29.8,213.5
13869,,,,,6.84,10.99,19.8,1,1.9,37.9,344.7
13877,,,,,6.22,16.87,15.4,1,1.9,55.9,174.9
13890,,,,,6.58,11.11,9.2,0,1.2,18.1,214.4
13895,,,,,6.56,15.44,8.4,0,1.2,33.6,211.4
13896,,,,,6.41,15.79,6.0,0,1.0,81.4,96.6
13902,,,,,6.4,11.86,15.0,0,1.8,43.6,311.2
13910,,,,,6.35,12.22,16.4,0,1.7,46.0,315.1
13915,,,,,7.19,14.36,11.0,2,1.4,21.1,196.8
13922,,,,,7.11,10.44,15.8,3,1.9,28.4,139.3
13935,,,,,6.88,10.33,9.7,1,1.2,39.0,166.0
13941,,,,,6.49,12.24,75.9,4,6.1,9.9,304.7
13943,,,,,6.17,14.26,11.0,1,1.4,38.4,83.7
13947,,,,,6.02,15.49,11.4,0,1.5,18.3,95.5
13960,,,,,6.52,10.28,32.6,2,3.7,14.2,175.1
