,Coarse,Clay,Sand,Silt,pH(H2O),EC,OC,CaCO3,N,P,K
21,44.0,23.0,20.0,57.0,6.53,41.7,38.8,1,4.1,82.7,388.2
25,16.0,15.0,36.0,49.0,6.78,39.8,30.4,3,3.4,71.8,176.6
62,17.0,8.0,50.0,42.0,6.94,56.1,65.0,27,4.3,31.1,133.1
74,29.0,43.0,14.0,43.0,7.58,18.84,15.2,55,2.0,18.7,243.9
76,6.0,18.0,28.0,54.0,6.92,62.3,41.6,24,4.9,35.1,215.8
81,7.0,21.0,25.0,54.0,7.45,15.46,24.8,32,2.4,96.9,254.5
89,11.0,43.0,14.0,42.0,7.42,24.9,27.3,166,3.3,66.2,665.5
91,12.0,28.0,22.0,51.0,6.71,23.6,26.3,1,2.8,39.1,163.2
93,6.0,23.0,40.0,37.0,6.56,24.4,19.7,1,2.1,15.3,77.4
102,25.0,30.0,13.0,57.0,6.73,20.3,52.7,4,5.3,61.4,366.6
104,4.0,39.0,23.0,38.0,7.47,28.3,22.9,134,3.2,25.7,519.0
105,3.0,23.0,48.0,28.0,7.38,30.4,15.3,22,1.9,22.7,189.2
107,4.0,22.0,21.0,57.0,6.64,40.8,36.0,4,3.8,10.2,63.2
154,31.0,33.0,11.0,56.0,7.42,15.87,18.9,8,2.2,25.2,310.3
155,43.0,28.0,13.0,59.0,6.62,14.93,23.6,2,2.4,23.0,261.7
157,18.0,6.0,57.0,37.0,7.51,24.3,91.3,488,3.1,7.2,40.4
159,13.0,37.0,14.0,49.0,6.97,11.14,17.5,1,2.0,48.3,165.3
163,19.0,29.0,17.0,55.0,7.3,14.51,14.6,3,1.8,9.2,152.8
170,10.0,15.0,49.0,36.0,7.26,15.54,28.7,16,1.7,8.9,66.9
183,38.0,12.0,28.0,59.0,7.15,35.4,152.2,105,6.5,11.3,66.3
185,46.0,15.0,22.0,63.0,6.89,41.8,159.7,22,11.4,17.9,98.0
186,21.0,10.0,66.0,23.0,6.55,13.05,30.7,5,2.6,5.5,43.1
188,14.0,24.0,15.0,61.0,6.58,18.0,61.1,10,3.8,4.5,50.8
191,43.0,10.0,41.0,49.0,6.81,68.9,245.1,28,17.9,22.1,183.4
193,31.0,22.0,21.0,58.0,6.88,22.4,90.6,66,5.7,7.2,92.1
194,51.0,20.0,20.0,60.0,7.04,36.7,135.3,51,8.8,11.3,126.3
195,37.0,15.0,23.0,62.0,6.92,41.1,170.6,63,13.1,22.0,161.4
200,28.0,28.0,11.0,62.0,7.24,23.2,62.9,28,6.0,17.9,158.8
202,18.0,18.0,38.0,44.0,7.92,18.16,20.3,411,1.7,0.0,31.0
203,25.0,23.0,19.0,58.0,6.86,37.6,70.7,55,4.2,10.0,70.6
209,32.0,5.0,61.0,34.0,6.53,78.0,378.3,107,19.1,48.4,364.9
210,58.0,23.0,17.0,60.0,6.85,37.1,116.9,7,8.5,11.2,154.1
336,0.0,25.0,11.0,64.0,7.09,70.8,49.6,17,5.7,24.7,122.6
408,4.0,9.0,69.0,22.0,7.14,14.79,12.7,7,1.0,10.1,39.5
430,1.0,5.0,80.0,15.0,6.57,10.29,6.8,0,0.8,74.3,242.2
442,9.0,28.0,33.0,40.0,6.97,19.64,16.5,3,1.9,16.3,214.8
448,4.0,18.0,31.0,50.0,7.06,33.5,15.6,4,1.7,59.2,379.8
450,18.0,38.0,17.0,45.0,6.68,23.5,23.1,1,2.6,30.5,187.9
457,7.0,19.0,34.0,47.0,6.88,23.4,11.3,1,1.4,81.3,174.2
458,6.0,34.0,16.0,50.0,7.5,57.1,12.5,93,1.8,61.4,234.2
460,7.0,29.0,15.0,56.0,7.16,23.0,20.5,6,2.5,56.5,198.0
463,4.0,24.0,24.0,52.0,7.23,34.9,14.9,16,2.1,77.6,238.8
467,2.0,11.0,60.0,29.0,7.3,30.2,7.7,54,1.3,66.1,153.9
475,3.0,17.0,21.0,61.0,7.11,66.2,62.9,10,5.1,22.1,380.8
479,1.0,13.0,47.0,40.0,7.17,26.6,15.1,32,2.0,35.7,79.7
480,6.0,26.0,32.0,42.0,7.85,32.0,9.8,163,1.4,69.1,304.9
481,5.0,29.0,24.0,47.0,7.64,23.1,12.8,55,1.6,14.4,204.5
484,4.0,20.0,33.0,47.0,7.67,32.3,14.3,49,1.4,10.1,135.4
486,,25.0,21.0,54.0,7.46,37.6,19.9,39,2.4,74.5,349.5
491,14.0,26.0,30.0,45.0,7.19,13.4,24.7,5,2.2,28.7,150.8
497,6.0,23.0,18.0,59.0,7.0,16.67,36.3,2,3.7,10.6,68.3
498,2.0,32.0,15.0,53.0,7.85,28.2,29.1,154,2.2,87.6,224.9
501,31.0,31.0,16.0,53.0,6.83,22.2,43.9,7,4.6,86.8,472.5
503,23.0,22.0,20.0,58.0,7.0,53.2,88.0,87,8.1,59.0,665.6
505,11.0,47.0,9.0,44.0,7.79,32.4,26.8,19,3.0,35.5,280.2
506,17.0,30.0,12.0,58.0,6.88,13.81,16.0,1,1.9,53.7,150.7
510,28.0,20.0,43.0,37.0,7.31,12.88,13.6,3,1.5,7.1,69.8
512,7.0,17.0,37.0,46.0,7.67,20.9,28.7,64,2.3,13.8,85.3
513,6.0,13.0,24.0,63.0,7.16,38.9,165.0,18,12.4,45.0,275.8
514,29.0,9.0,41.0,49.0,6.65,63.1,308.2,6,21.2,30.0,151.6
516,12.0,23.0,36.0,41.0,7.17,11.88,18.0,3,1.8,10.9,97.8
523,6.0,11.0,40.0,49.0,6.83,10.52,15.6,1,1.6,7.6,60.0
525,,11.0,54.0,34.0,7.11,14.2,13.3,1,1.4,18.4,165.0
526,17.0,9.0,37.0,54.0,7.24,54.1,33.6,70,3.3,12.9,61.0
528,51.0,19.0,33.0,48.0,7.36,68.8,67.0,376,6.5,11.3,176.4
529,36.0,16.0,30.0,54.0,7.21,43.9,68.6,93,3.9,6.7,58.5
532,23.0,17.0,39.0,44.0,7.38,35.2,46.0,369,4.2,178.7,218.2
534,15.0,9.0,39.0,52.0,7.41,65.3,124.3,111,3.4,14.2,26.7
538,55.0,14.0,44.0,42.0,7.07,69.2,110.7,100,4.6,49.2,220.4
542,30.0,36.0,10.0,54.0,6.68,20.5,47.1,2,4.0,5.6,160.8
543,34.0,23.0,40.0,38.0,7.59,30.1,52.9,120,2.1,106.9,297.3
544,9.0,13.0,69.0,18.0,7.3,11.75,4.9,3,0.8,43.6,130.3
545,17.0,31.0,24.0,45.0,7.26,12.13,16.1,0,2.1,36.3,158.3
548,20.0,23.0,19.0,58.0,7.04,23.0,52.6,10,5.5,24.2,67.7
550,21.0,32.0,18.0,49.0,6.94,14.7,14.7,3,1.8,39.6,155.1
556,17.0,14.0,17.0,69.0,6.74,70.5,62.4,1,7.4,13.3,61.3
557,32.0,21.0,30.0,50.0,7.66,34.0,87.5,101,2.7,52.2,193.9
558,43.0,9.0,34.0,57.0,7.28,58.4,142.6,116,5.5,9.6,44.4
559,45.0,20.0,24.0,56.0,7.72,29.6,103.0,108,3.7,54.1,257.1
561,37.0,36.0,15.0,49.0,6.64,16.11,64.8,2,6.3,14.0,570.4
563,27.0,28.0,25.0,46.0,7.67,30.8,52.4,79,2.3,63.6,183.6
564,11.0,27.0,20.0,53.0,7.89,21.9,58.1,260,1.5,22.0,53.0
566,31.0,36.0,10.0,55.0,7.77,29.0,23.2,60,2.0,18.2,209.6
567,27.0,43.0,7.0,50.0,7.89,30.9,32.4,289,1.5,6.7,156.6
568,28.0,18.0,29.0,53.0,7.28,66.4,75.7,67,3.8,61.9,220.3
569,12.0,10.0,47.0,43.0,7.61,36.7,78.5,312,2.1,0.0,14.2
573,27.0,37.0,15.0,49.0,7.99,19.03,4.9,308,0.9,0.0,237.1
576,28.0,17.0,28.0,55.0,7.11,17.8,18.2,3,1.9,10.3,243.5
583,24.0,22.0,27.0,51.0,7.63,29.7,24.9,246,2.3,4.8,215.7
593,19.0,10.0,58.0,32.0,7.56,20.2,16.4,93,1.7,24.0,161.2
595,9.0,23.0,39.0,38.0,6.89,11.15,21.8,4,2.2,6.1,268.7
596,28.0,38.0,23.0,38.0,7.74,19.47,21.4,574,2.0,50.8,414.2
597,46.0,27.0,26.0,46.0,7.26,25.8,57.7,69,4.0,15.7,587.6
598,21.0,38.0,32.0,30.0,7.84,23.4,13.2,61,1.4,45.5,827.6
601,28.0,45.0,14.0,41.0,7.87,18.09,8.4,244,1.2,23.0,372.9
604,15.0,10.0,58.0,32.0,7.52,30.9,11.1,11,1.3,8.5,127.2
608,20.0,18.0,41.0,41.0,7.42,27.5,21.1,141,2.2,12.1,577.9
610,1.0,17.0,53.0,30.0,7.44,14.91,14.1,0,1.3,31.4,599.3
621,10.0,8.0,38.0,55.0,7.08,55.7,31.8,10,3.2,10.5,29.3
626,21.0,9.0,43.0,48.0,7.25,36.8,23.9,14,1.7,9.8,75.8
628,22.0,23.0,22.0,54.0,7.73,22.5,76.9,240,2.3,0.0,44.4
630,19.0,8.0,60.0,33.0,7.58,32.5,59.1,125,1.4,3.8,50.6
631,20.0,14.0,25.0,61.0,7.12,64.8,103.7,121,4.4,43.7,211.7
635,19.0,38.0,16.0,46.0,7.75,14.08,9.6,66,1.6,8.3,187.9
636,23.0,32.0,12.0,56.0,7.56,16.65,18.2,84,2.0,4.2,195.8
639,24.0,9.0,34.0,57.0,6.61,34.7,21.3,1,2.5,8.1,212.3
649,19.0,1.0,90.0,9.0,7.28,21.0,4.2,11,0.6,4.7,24.2
652,18.0,9.0,41.0,51.0,7.12,59.1,34.6,15,3.7,14.2,32.5
653,7.0,17.0,36.0,47.0,7.41,34.4,22.7,109,2.1,7.1,103.7
654,12.0,26.0,11.0,62.0,7.69,34.0,27.4,127,2.6,6.0,111.8
659,31.0,12.0,39.0,49.0,6.89,75.1,39.2,3,4.7,55.3,362.7
663,16.0,19.0,33.0,47.0,7.3,41.3,25.4,9,3.1,72.7,81.9
664,1.0,38.0,12.0,50.0,8.0,15.06,5.9,248,1.3,0.0,248.7
665,4.0,31.0,11.0,57.0,7.7,29.9,22.0,252,2.0,7.1,266.9
666,1.0,9.0,60.0,31.0,6.78,18.55,14.3,2,1.3,7.7,474.3
667,0.0,14.0,52.0,34.0,7.27,33.4,15.9,33,2.0,129.3,1212.2
668,20.0,19.0,21.0,60.0,7.29,54.4,75.2,41,7.2,80.6,304.9
669,17.0,22.0,16.0,62.0,7.02,63.6,72.3,28,7.6,11.0,249.8
670,1.0,31.0,9.0,60.0,7.69,27.1,25.6,192,2.3,7.1,336.6
672,11.0,25.0,29.0,45.0,7.5,34.9,25.9,88,2.4,37.5,1097.2
676,2.0,47.0,12.0,40.0,7.98,16.72,8.5,122,1.3,6.3,521.3
680,1.0,26.0,21.0,53.0,7.32,13.6,16.8,27,2.3,4.2,139.0
682,1.0,49.0,18.0,33.0,7.57,17.7,22.7,57,3.0,7.8,596.3
684,1.0,13.0,40.0,47.0,6.94,50.0,101.4,109,8.7,262.4,913.7
686,1.0,39.0,14.0,48.0,7.45,22.6,43.5,45,3.4,6.8,759.5
687,4.0,37.0,23.0,40.0,7.88,18.36,11.9,89,1.6,6.0,245.1
690,22.0,33.0,21.0,46.0,6.8,17.99,19.9,3,2.1,0.0,111.3
691,14.0,18.0,40.0,42.0,7.57,30.3,14.0,18,1.7,40.2,127.5
694,23.0,34.0,17.0,49.0,7.53,41.9,25.5,304,3.3,38.5,261.3
695,2.0,20.0,31.0,49.0,6.66,20.1,12.4,3,1.5,25.4,9873.7
697,1.0,29.0,34.0,37.0,7.53,22.1,10.8,1,1.2,50.3,1307.2
698,2.0,47.0,14.0,40.0,7.83,14.29,14.0,95,1.9,14.7,396.7
699,1.0,23.0,21.0,56.0,7.22,22.1,56.7,28,5.1,8.8,1297.7
700,4.0,25.0,13.0,61.0,7.48,38.5,48.8,227,4.3,7.2,305.5
701,2.0,37.0,4.0,59.0,7.95,19.8,12.5,286,1.2,0.0,173.0
702,7.0,38.0,13.0,49.0,7.98,17.43,7.4,368,1.3,6.2,145.0
703,16.0,32.0,31.0,38.0,7.81,26.2,16.3,105,2.1,7.2,1773.1
704,4.0,48.0,14.0,38.0,7.83,19.04,13.3,51,1.5,135.7,1426.0
705,1.0,49.0,11.0,40.0,7.85,14.72,15.0,28,1.5,26.2,1181.5
706,2.0,36.0,18.0,46.0,7.53,22.0,25.1,162,2.7,7.3,576.6
708,11.0,15.0,44.0,42.0,7.73,24.3,31.3,149,2.9,40.7,1354.2
709,3.0,16.0,27.0,58.0,6.93,35.7,74.5,19,5.3,7.1,486.3
710,3.0,30.0,13.0,58.0,7.58,17.36,19.0,192,2.4,10.0,203.2
711,31.0,40.0,14.0,46.0,6.84,13.97,31.3,3,3.2,8.4,100.2
712,3.0,24.0,33.0,43.0,7.73,13.98,7.3,66,1.1,5.7,494.5
713,18.0,20.0,25.0,54.0,7.36,32.7,67.0,130,5.9,16.8,344.9
714,4.0,28.0,17.0,56.0,6.85,28.1,60.8,3,5.6,15.6,260.0
715,3.0,28.0,22.0,50.0,7.15,24.5,54.2,341,5.5,12.7,165.1
716,3.0,25.0,25.0,50.0,7.24,64.4,55.4,228,4.8,55.0,377.7
717,2.0,30.0,19.0,51.0,7.05,24.2,72.1,172,5.8,33.0,794.0
718,10.0,19.0,23.0,58.0,6.57,46.1,157.6,18,13.4,44.1,236.9
719,4.0,17.0,21.0,62.0,6.5,33.2,131.5,3,13.7,21.8,289.3
720,6.0,32.0,17.0,51.0,6.95,22.1,69.7,28,7.0,12.1,145.1
722,27.0,26.0,16.0,58.0,7.35,34.2,78.9,57,8.9,18.5,347.9
725,25.0,39.0,24.0,37.0,7.55,30.6,9.3,653,1.2,13.1,496.5
726,36.0,35.0,12.0,53.0,7.35,57.4,55.3,56,5.4,36.6,867.0
727,10.0,22.0,28.0,50.0,6.84,21.0,57.6,3,5.3,18.3,613.6
729,1.0,6.0,72.0,22.0,6.58,10.06,25.7,1,2.5,12.1,288.9
733,41.0,28.0,12.0,60.0,6.92,54.7,52.2,8,6.2,6.5,498.4
734,1.0,36.0,20.0,44.0,7.43,18.74,13.6,50,1.6,6.6,208.2
738,1.0,24.0,29.0,47.0,6.75,10.1,34.2,1,2.8,0.0,139.3
740,0.0,16.0,43.0,42.0,6.64,17.97,71.5,2,4.3,13.4,332.0
741,2.0,32.0,28.0,41.0,7.79,28.2,29.0,222,3.2,9.3,511.3
742,2.0,33.0,33.0,34.0,7.38,18.4,18.2,7,1.8,9.8,476.0
743,6.0,18.0,31.0,51.0,6.52,60.7,48.2,1,4.4,16.3,533.9
744,2.0,32.0,35.0,33.0,7.75,17.26,7.9,123,1.2,9.4,408.9
745,5.0,32.0,33.0,36.0,6.54,11.41,19.8,3,1.9,26.4,558.5
746,1.0,48.0,15.0,37.0,7.72,18.99,19.2,423,1.7,10.0,535.5
747,44.0,19.0,48.0,32.0,7.78,28.0,13.7,591,1.6,98.5,154.2
749,12.0,22.0,39.0,39.0,6.77,41.0,30.2,3,2.7,8.1,391.5
750,8.0,22.0,42.0,36.0,7.86,14.37,2.3,109,0.7,0.0,528.7
752,5.0,42.0,16.0,42.0,7.71,17.0,29.2,84,2.4,32.0,221.7
753,11.0,7.0,54.0,39.0,6.62,32.8,135.0,34,12.4,16.5,155.0
755,4.0,23.0,20.0,57.0,6.97,69.5,71.4,7,6.6,11.2,853.8
759,15.0,54.0,6.0,40.0,7.32,12.43,8.9,1,1.6,4.9,380.4
761,16.0,42.0,13.0,45.0,7.78,17.0,10.2,78,1.3,9.5,472.4
767,4.0,16.0,58.0,26.0,7.72,15.73,12.2,54,1.6,22.5,324.7
769,25.0,60.0,7.0,33.0,7.95,19.17,11.5,272,1.6,9.2,495.4
770,15.0,36.0,15.0,50.0,7.68,27.4,27.6,243,2.6,5.9,353.6
771,32.0,53.0,10.0,37.0,7.79,18.93,19.6,147,2.0,3.9,250.9
772,21.0,45.0,15.0,40.0,7.7,27.3,19.6,335,2.0,30.1,916.3
774,10.0,37.0,12.0,52.0,7.03,21.1,53.7,8,5.5,10.5,396.0
775,11.0,37.0,14.0,49.0,7.62,18.5,25.3,235,1.9,4.7,228.6
776,24.0,34.0,26.0,40.0,7.52,20.5,46.2,83,2.7,4.7,487.1
778,6.0,26.0,26.0,48.0,7.6,23.4,20.4,450,2.0,34.9,731.0
779,20.0,10.0,41.0,49.0,6.67,40.5,27.9,2,2.8,9.3,55.3
781,20.0,32.0,11.0,57.0,7.6,27.3,13.6,138,2.0,12.1,264.8
784,44.0,20.0,25.0,55.0,6.93,31.7,125.2,20,9.2,22.9,463.1
787,36.0,30.0,11.0,60.0,7.04,24.0,23.8,10,3.1,3.5,102.8
788,12.0,42.0,15.0,44.0,7.0,13.5,16.7,0,1.7,5.7,197.3
789,12.0,26.0,50.0,24.0,6.9,24.9,10.3,1,1.1,45.0,488.3
790,13.0,36.0,8.0,56.0,7.81,15.95,12.8,270,1.5,4.1,161.1
791,30.0,11.0,49.0,40.0,7.58,40.6,35.6,549,4.8,20.9,107.6
792,3.0,23.0,30.0,47.0,7.6,44.9,9.4,60,1.5,161.4,251.9
794,45.0,10.0,45.0,45.0,6.64,24.3,31.3,1,2.9,6.6,55.1
796,8.0,14.0,34.0,52.0,7.57,36.1,33.5,63,2.0,8.2,11.9
802,53.0,17.0,26.0,57.0,7.87,14.83,17.5,151,1.2,6.5,26.8
803,6.0,43.0,9.0,49.0,7.91,20.6,9.7,94,1.3,9.2,162.0
805,6.0,27.0,20.0,53.0,7.14,54.8,23.7,18,2.3,12.7,161.2
806,3.0,18.0,43.0,39.0,7.67,29.0,15.3,146,1.9,15.4,177.4
807,3.0,37.0,9.0,53.0,7.82,21.6,10.5,185,1.4,7.7,120.2
808,2.0,20.0,23.0,57.0,6.7,36.4,22.9,2,2.2,6.6,42.4
809,9.0,26.0,13.0,61.0,6.57,23.2,21.2,2,2.3,0.0,46.8
813,17.0,23.0,18.0,59.0,7.4,37.4,36.2,177,3.3,7.8,232.0
814,5.0,28.0,10.0,62.0,7.5,38.7,12.8,114,1.8,8.3,188.4
818,6.0,36.0,10.0,54.0,7.71,18.69,17.7,153,1.9,30.6,321.4
820,11.0,30.0,29.0,41.0,7.75,18.62,24.8,44,2.5,74.1,399.6
821,19.0,46.0,2.0,52.0,7.9,15.92,17.3,67,2.1,22.5,201.4
823,2.0,26.0,26.0,47.0,7.72,17.81,26.4,136,1.6,12.7,218.8
825,41.0,6.0,50.0,44.0,7.22,50.2,23.1,13,2.5,20.2,24.6
826,45.0,15.0,46.0,38.0,7.5,23.7,29.8,87,2.6,179.0,241.6
827,3.0,24.0,14.0,62.0,6.56,37.6,33.3,1,3.6,9.4,63.9
830,23.0,24.0,19.0,57.0,7.46,59.2,65.1,280,5.1,7.1,262.6
831,86.0,9.0,40.0,51.0,7.2,79.1,151.1,366,9.6,13.2,148.2
833,36.0,10.0,51.0,40.0,7.9,22.7,14.2,172,1.6,45.3,56.7
837,14.0,31.0,17.0,52.0,7.73,18.92,22.3,44,2.4,62.1,311.7
838,19.0,14.0,43.0,43.0,7.18,78.8,83.3,301,6.1,14.8,88.5
843,14.0,22.0,18.0,60.0,7.03,67.4,36.4,12,4.1,10.0,230.8
844,7.0,20.0,30.0,50.0,7.45,52.8,37.5,160,3.5,115.1,528.0
846,8.0,37.0,12.0,51.0,7.71,35.1,19.2,143,1.9,28.0,226.7
847,23.0,18.0,51.0,31.0,7.45,32.5,12.9,3,1.7,50.0,245.2
848,5.0,28.0,15.0,57.0,7.82,32.1,15.7,272,1.6,6.8,94.2
850,6.0,16.0,47.0,38.0,7.4,58.1,34.9,55,3.2,10.3,109.2
851,6.0,15.0,26.0,59.0,7.24,58.8,59.3,49,4.4,8.6,53.3
854,16.0,12.0,42.0,46.0,7.65,54.0,103.9,262,2.4,7.1,57.5
855,67.0,12.0,33.0,55.0,7.28,54.6,34.3,10,3.3,11.3,84.5
857,3.0,9.0,40.0,51.0,7.37,20.2,17.8,54,1.5,69.4,300.2
859,8.0,17.0,36.0,46.0,7.46,67.4,45.1,141,2.6,76.4,380.0
861,3.0,20.0,17.0,63.0,7.96,26.0,18.9,162,1.3,5.3,86.3
862,20.0,29.0,19.0,52.0,7.28,26.0,52.8,56,4.6,9.9,456.8
865,4.0,29.0,26.0,45.0,7.69,16.6,5.2,10,0.7,17.8,141.3
869,9.0,42.0,13.0,45.0,7.58,21.6,15.2,13,2.0,10.1,224.7
872,6.0,44.0,13.0,43.0,7.86,27.4,18.2,72,1.9,20.9,339.0
873,13.0,13.0,38.0,49.0,7.99,51.7,56.6,352,2.5,5.9,58.5
874,61.0,17.0,40.0,43.0,7.93,26.4,33.5,640,3.1,19.2,248.3
879,16.0,17.0,23.0,60.0,7.11,27.4,78.4,23,8.1,49.4,143.8
880,4.0,25.0,16.0,59.0,6.85,51.1,46.5,3,4.7,57.9,309.7
881,11.0,18.0,41.0,41.0,7.75,17.13,13.0,81,1.1,50.5,124.3
883,4.0,43.0,7.0,51.0,7.93,34.7,10.0,222,1.5,17.7,423.5
895,46.0,12.0,31.0,56.0,6.73,11.76,30.6,0,3.5,7.2,71.4
896,58.0,8.0,62.0,31.0,7.78,23.0,9.9,238,0.5,0.0,8.1
898,29.0,29.0,14.0,57.0,7.72,21.4,18.0,12,2.4,32.7,80.0
920,24.0,26.0,15.0,59.0,6.82,28.7,23.8,2,2.8,107.8,271.5
921,33.0,45.0,8.0,47.0,7.74,17.16,13.7,38,1.7,8.5,381.5
922,53.0,25.0,25.0,50.0,7.49,21.7,61.8,149,5.6,10.9,353.9
926,9.0,11.0,40.0,49.0,7.36,16.39,42.5,175,2.4,4.9,65.3
931,25.0,12.0,59.0,28.0,6.93,47.6,21.2,5,2.4,8.3,205.5
932,6.0,34.0,11.0,55.0,6.5,20.3,9.2,1,1.4,34.5,133.6
933,7.0,37.0,14.0,49.0,7.91,34.8,11.9,170,1.9,20.0,185.3
936,5.0,33.0,15.0,52.0,6.65,11.47,25.8,0,2.6,0.0,178.6
937,4.0,37.0,13.0,50.0,7.2,41.1,25.6,17,2.7,6.4,98.3
938,5.0,36.0,15.0,49.0,7.1,12.09,9.8,1,1.3,0.0,51.1
939,8.0,37.0,15.0,47.0,7.9,15.18,22.6,208,1.3,0.0,228.6
940,9.0,40.0,12.0,48.0,7.67,23.5,23.3,89,2.2,0.0,377.0
941,34.0,16.0,37.0,47.0,7.18,44.3,47.7,280,3.5,8.5,53.9
942,5.0,28.0,16.0,56.0,7.56,42.6,25.1,142,3.4,7.2,87.6
944,11.0,29.0,19.0,52.0,7.48,43.2,46.5,221,4.0,8.6,238.4
945,10.0,29.0,16.0,55.0,7.68,48.8,31.4,93,3.2,8.9,178.7
946,5.0,22.0,29.0,49.0,7.97,23.1,13.1,65,1.2,26.8,138.0
947,2.0,16.0,35.0,48.0,7.2,66.8,28.7,22,3.2,8.9,150.7
951,4.0,32.0,11.0,57.0,7.69,16.38,19.5,55,2.3,10.1,149.0
958,38.0,30.0,17.0,53.0,7.6,19.69,17.3,191,2.3,7.9,213.8
959,36.0,30.0,20.0,50.0,7.76,18.13,10.3,287,1.6,10.2,186.6
961,30.0,34.0,11.0,55.0,7.75,18.04,21.2,243,1.5,0.0,270.7
962,19.0,22.0,21.0,57.0,7.71,26.4,21.3,231,2.3,6.7,192.5
963,7.0,45.0,10.0,46.0,7.94,18.21,12.5,221,1.4,7.3,377.0
964,5.0,34.0,13.0,53.0,7.6,30.5,26.1,159,2.3,23.0,394.6
965,3.0,21.0,25.0,54.0,7.63,21.0,35.4,186,3.1,12.5,300.4
967,6.0,15.0,32.0,53.0,7.44,32.0,56.1,166,4.8,16.1,217.1
968,15.0,25.0,28.0,48.0,7.03,35.6,85.4,69,5.0,16.7,373.2
970,3.0,31.0,14.0,55.0,7.95,15.5,10.5,173,1.2,0.0,150.8
971,7.0,29.0,14.0,57.0,7.55,30.2,22.5,66,2.9,20.7,313.3
972,25.0,37.0,8.0,55.0,6.56,25.0,11.7,1,1.7,64.0,275.3
973,37.0,23.0,22.0,55.0,7.43,34.9,88.8,142,5.9,16.2,299.0
975,3.0,36.0,10.0,55.0,7.52,14.63,19.5,33,2.6,12.5,65.1
978,52.0,21.0,18.0,61.0,7.23,68.9,111.5,49,11.7,16.4,246.3
979,63.0,22.0,29.0,49.0,7.25,32.2,92.5,20,5.7,12.3,390.6
980,25.0,25.0,19.0,57.0,7.13,46.6,47.1,8,4.7,39.4,532.2
981,42.0,34.0,14.0,52.0,7.18,30.8,47.4,5,4.5,6.6,410.7
982,83.0,33.0,20.0,47.0,7.97,31.3,21.3,386,2.4,8.5,370.7
983,72.0,22.0,23.0,55.0,7.78,20.8,69.3,365,6.8,8.6,207.8
984,77.0,11.0,38.0,51.0,7.43,48.7,104.8,260,11.7,14.7,132.6
985,41.0,34.0,8.0,58.0,7.65,24.6,20.6,16,2.2,7.1,203.0
989,81.0,15.0,44.0,41.0,7.64,21.2,51.2,416,4.4,17.6,223.2
990,84.0,38.0,12.0,50.0,7.87,24.1,25.2,107,2.8,44.1,273.0
991,34.0,19.0,17.0,64.0,7.38,15.31,92.6,10,9.8,10.3,188.6
992,74.0,29.0,19.0,52.0,7.25,23.4,57.5,21,5.8,21.3,400.0
993,70.0,27.0,19.0,53.0,7.38,50.1,75.2,182,7.0,16.2,375.2
994,58.0,22.0,23.0,55.0,6.82,51.6,72.5,6,7.4,14.7,471.4
998,8.0,24.0,29.0,47.0,7.05,55.7,40.6,49,2.9,11.0,129.9
999,30.0,45.0,6.0,49.0,7.87,21.9,15.4,77,2.2,10.9,149.3
1000,28.0,21.0,31.0,48.0,7.14,20.8,37.9,44,2.5,12.7,204.3
1003,26.0,32.0,16.0,52.0,7.61,19.0,13.6,55,2.1,3.1,110.7
1004,22.0,26.0,26.0,48.0,7.63,20.0,14.5,60,2.1,0.0,90.7
1005,16.0,11.0,29.0,60.0,6.94,30.1,149.3,24,13.8,93.7,523.4
1006,32.0,27.0,17.0,56.0,7.77,15.89,11.5,220,1.2,4.3,197.8
1007,29.0,30.0,44.0,27.0,7.96,20.1,7.7,44,1.0,7.6,207.0
1009,3.0,30.0,36.0,34.0,7.65,17.35,12.4,177,1.3,7.9,292.6
1010,19.0,26.0,28.0,46.0,7.86,28.6,19.4,369,1.7,3.1,190.4
1011,76.0,22.0,32.0,46.0,7.47,34.5,67.1,384,6.3,10.2,194.7
1012,20.0,24.0,23.0,52.0,7.31,65.7,52.2,124,4.8,7.5,193.2
1013,83.0,20.0,28.0,51.0,7.23,55.5,104.7,226,7.7,53.2,415.9
1014,48.0,21.0,19.0,60.0,7.87,29.2,19.1,159,1.7,7.3,129.5
1015,69.0,27.0,21.0,52.0,7.62,28.9,53.5,158,4.2,7.8,204.9
1020,66.0,28.0,12.0,60.0,7.0,75.2,55.1,2,5.7,14.9,205.5
1022,77.0,20.0,24.0,56.0,7.32,37.4,37.9,14,3.5,8.0,187.5
1024,30.0,37.0,12.0,51.0,7.03,34.1,39.7,3,4.2,6.0,447.0
1027,2.0,20.0,47.0,34.0,7.93,17.82,10.4,55,1.2,20.0,242.9
1028,8.0,20.0,23.0,56.0,6.68,36.6,34.9,2,3.1,7.1,236.8
1029,9.0,30.0,24.0,47.0,7.56,17.0,53.3,256,5.0,11.9,375.3
1030,3.0,37.0,10.0,53.0,7.91,21.6,17.6,265,1.7,23.8,613.2
1032,0.0,36.0,14.0,50.0,7.57,16.11,17.5,331,1.6,6.3,282.3
1033,3.0,23.0,24.0,54.0,7.38,26.6,55.3,409,5.1,19.4,548.5
1034,4.0,23.0,20.0,57.0,7.36,19.65,44.4,286,3.7,7.9,300.0
1035,11.0,24.0,18.0,58.0,7.33,65.1,42.3,39,4.8,14.3,112.0
1036,3.0,39.0,16.0,46.0,7.3,21.8,24.5,6,2.9,9.2,570.1
