,Coarse,Clay,Sand,Silt,pH(H2O),EC,OC,CaCO3,N,P,K
14040,,,,,5.48,14.08,26.7,0,2.9,25.0,109.8
14047,,,,,5.18,12.33,10.5,0,1.3,48.9,127.6
14056,,,,,5.01,12.43,26.3,0,2.4,26.4,127.1
14082,,,,,5.46,33.1,6.4,0,1.0,40.6,92.6
14088,,,,,5.22,11.59,40.6,0,2.9,15.9,118.4
14137,,,,,5.21,28.8,25.4,0,2.9,64.6,244.1
14245,,,,,5.43,10.37,32.7,0,3.7,22.7,79.2
14247,,,,,5.26,31.2,43.9,0,4.7,35.2,94.5
14250,,,,,5.35,10.23,19.9,0,2.5,24.1,84.0
14253,,,,,5.31,19.73,24.6,0,2.8,9.6,111.3
14271,,,,,5.16,17.07,27.5,0,3.3,88.0,100.6
14283,,,,,5.47,12.0,20.9,0,2.5,22.9,36.2
14285,,,,,5.14,11.96,38.7,0,4.1,28.5,98.8
14293,,,,,5.37,31.8,15.8,0,2.3,65.7,263.7
14294,,,,,5.1,12.29,51.3,1,3.7,36.0,99.5
14330,,,,,5.38,26.2,13.3,0,1.7,58.3,307.5
14365,,,,,5.22,11.93,33.2,0,3.5,17.4,123.7
14371,,,,,5.45,17.76,18.9,0,2.3,11.1,196.3
14372,,,,,5.06,12.54,39.7,0,4.2,47.5,206.0
14376,,,,,5.27,11.73,72.4,0,3.1,5.7,53.9
14412,,,,,5.28,33.1,35.7,0,3.2,32.8,299.4
14415,,,,,5.12,34.6,19.4,0,2.3,68.1,140.8
14418,,,,,5.44,11.99,45.8,0,4.6,27.1,120.4
14456,,,,,5.06,31.5,17.4,0,2.2,44.1,133.9
14462,,,,,5.47,11.46,41.1,0,3.6,50.1,130.1
14531,,,,,5.06,15.03,13.2,0,1.5,69.3,165.7
14540,,,,,5.42,14.7,17.1,0,2.0,47.4,133.3
14554,,,,,5.28,17.07,9.6,0,1.2,95.9,172.6
14579,,,,,5.38,21.2,13.6,0,1.8,36.9,101.7
14583,,,,,5.14,13.94,9.3,0,1.0,77.5,85.7
14629,,,,,5.38,23.4,34.0,0,3.1,211.0,206.4
14634,,,,,5.4,17.25,34.4,1,3.3,45.9,80.0
14636,,,,,5.07,20.2,34.5,0,3.1,94.8,221.4
14656,,,,,5.35,32.0,27.0,0,3.1,43.0,126.0
14672,,,,,5.08,17.05,26.2,0,1.4,23.1,41.9
14680,,,,,5.36,13.6,28.9,0,2.0,37.3,47.3
14700,,,,,5.19,17.32,28.6,0,2.3,58.6,119.0
14708,,,,,5.01,15.43,21.3,0,2.1,48.9,225.2
14709,,,,,5.36,12.21,24.6,0,2.2,20.8,304.6
14735,,,,,5.07,29.0,49.6,0,3.3,32.5,59.0
14742,,,,,5.01,11.59,68.8,0,4.3,29.6,86.2
14767,,,,,5.36,12.22,20.0,0,2.0,98.2,25.2
14784,,,,,5.4,22.3,29.7,0,2.4,24.3,116.1
14793,,,,,5.16,25.9,42.5,0,3.8,46.1,157.4
14801,,,,,5.21,17.41,17.3,0,1.8,87.7,238.2
14805,,,,,5.38,17.7,23.8,0,2.5,47.0,173.6
14817,,,,,5.02,30.9,85.3,0,5.0,35.6,100.9
14822,,,,,5.4,19.78,29.3,0,2.6,29.2,273.6
14824,,,,,5.25,12.2,15.2,0,1.5,19.0,152.0
14834,,,,,5.06,22.6,23.5,0,2.4,63.2,177.2
14848,,,,,5.23,28.6,17.1,0,1.4,34.4,57.4
14850,,,,,5.29,22.5,42.9,0,3.4,78.7,233.2
14854,,,,,5.06,15.34,32.7,0,2.7,52.4,190.1
14862,,,,,5.45,39.3,40.7,0,3.7,85.8,502.0
14869,,,,,5.06,22.6,19.1,0,1.8,41.7,91.8
14893,,,,,5.08,22.2,20.1,0,1.8,39.6,163.7
14910,,,,,5.34,39.7,28.1,0,2.5,32.9,255.4
14948,,,,,5.0,12.5,57.2,0,3.3,31.5,106.8
14980,,,,,5.15,16.11,44.4,0,2.6,32.3,110.7
14995,,,,,5.32,18.75,56.0,0,2.9,72.7,67.0
15000,,,,,5.19,27.1,33.3,1,2.8,55.4,70.8
15029,,,,,5.28,13.83,105.6,0,6.8,61.6,490.2
15076,,,,,5.07,18.3,66.9,0,3.8,29.9,231.7
15087,,,,,5.18,37.4,27.2,0,2.2,41.8,108.7
15094,,,,,5.18,15.81,20.6,0,1.9,31.9,200.6
15097,,,,,5.05,18.07,22.1,0,2.3,61.1,236.9
15100,,,,,5.11,16.45,9.3,0,1.1,33.4,56.9
15101,,,,,5.24,20.3,35.0,1,3.0,35.4,256.3
15125,,,,,5.11,16.05,22.3,0,2.1,35.5,282.7
15144,,,,,5.18,19.3,12.5,0,1.4,12.2,83.3
15160,,,,,5.5,31.8,27.7,0,2.2,96.4,117.0
15200,,,,,5.23,34.0,49.3,0,4.4,44.8,236.2
15202,,,,,5.22,33.1,26.6,0,2.6,32.0,186.6
15205,,,,,5.47,27.7,28.5,0,2.7,67.3,185.3
15229,,,,,5.17,16.52,11.7,0,0.7,30.1,91.6
15230,,,,,5.34,36.7,23.1,0,2.6,66.9,234.6
15235,,,,,5.25,13.46,24.6,0,1.6,98.9,67.8
15237,,,,,5.28,15.55,17.8,0,1.7,34.9,80.0
15266,,,,,5.01,27.0,31.6,0,2.4,20.6,435.9
15269,,,,,5.31,24.8,29.1,0,3.1,68.4,54.7
15316,,,,,5.01,24.1,26.4,0,2.3,46.6,121.7
15331,,,,,5.13,10.11,20.3,0,1.2,38.2,90.5
15343,,,,,5.4,30.2,25.6,0,2.3,28.4,75.0
15372,,,,,5.15,31.4,45.9,0,3.9,46.2,139.7
15393,,,,,5.28,23.9,116.7,1,7.3,99.4,271.0
15508,,,,,5.05,14.94,95.7,1,5.5,26.0,9.0
15526,,,,,5.11,16.0,168.5,1,7.6,23.0,103.4
15550,,,,,5.03,16.06,141.9,0,7.8,55.1,371.4
15607,,,,,5.18,18.1,144.4,0,8.8,16.5,111.8
15659,,,,,5.28,19.2,44.4,1,3.7,25.4,193.9
15705,,,,,5.17,19.57,29.6,0,2.9,37.0,50.3
15724,,,,,5.04,28.7,75.8,1,7.1,49.7,115.3
15743,,,,,5.36,11.66,38.8,0,4.4,9.7,152.8
15795,,,,,5.43,15.28,34.0,1,3.7,33.0,149.8
15799,,,,,5.41,15.5,25.8,0,2.9,9.6,76.4
15814,,,,,5.4,26.8,18.5,0,2.3,34.6,86.2
15828,,,,,5.22,24.7,55.8,0,6.0,18.5,198.4
15840,,,,,5.32,28.4,36.2,0,3.8,12.9,72.2
16050,,,,,5.22,31.6,2.2,0,0.5,44.9,213.9
16078,,,,,5.06,38.7,23.0,0,2.6,18.2,206.1
16428,,,,,5.02,17.65,1.7,0,0.4,24.9,91.4
16451,,,,,5.05,13.8,13.7,0,1.6,41.4,146.5
16456,,,,,5.12,11.35,13.0,0,1.4,28.4,69.5
16460,,,,,5.47,28.7,7.0,0,1.1,23.8,156.7
16466,,,,,5.35,35.4,12.0,0,1.8,78.4,475.4
16474,,,,,5.3,13.43,15.4,0,1.3,4.9,54.0
16477,,,,,5.47,12.13,18.3,0,1.3,0.0,71.2
16497,,,,,5.14,11.6,10.1,0,1.5,0.0,110.9
16501,,,,,5.4,24.6,12.9,1,1.5,5.3,143.2
16517,,,,,5.23,19.16,8.7,1,1.1,9.4,39.3
16518,,,,,5.05,13.5,77.3,1,6.7,6.0,34.3
16523,,,,,5.23,10.38,18.8,0,2.0,19.7,266.9
16527,,,,,5.07,13.17,47.3,1,4.1,0.0,24.9
16533,,,,,5.02,17.59,13.2,0,1.5,8.0,203.7
16577,,,,,5.14,18.2,121.6,2,7.4,22.9,85.0
16590,,,,,5.44,12.99,39.9,0,3.2,23.4,525.7
16614,,,,,5.39,15.64,36.9,0,3.1,64.6,153.4
16637,,,,,5.12,10.56,48.8,0,4.6,29.4,167.9
16814,,,,,5.14,37.8,20.9,0,2.3,9.8,71.1
16867,,,,,5.03,28.3,60.2,0,4.3,9.5,227.1
16875,,,,,5.06,15.68,17.0,0,1.7,5.1,87.0
16970,,,,,5.4,10.02,5.0,0,0.6,53.7,156.0
17111,,,,,5.06,32.6,41.3,1,4.3,18.4,91.1
17141,,,,,5.17,18.29,71.0,3,4.7,13.6,91.1
17163,,,,,5.02,26.8,50.5,1,4.9,79.2,63.8
17580,,,,,5.31,14.37,39.2,0,4.5,15.3,130.3
17598,,,,,5.36,19.79,6.2,0,0.8,40.1,150.4
17624,,,,,5.5,17.15,11.5,0,1.3,17.6,171.3
17682,,,,,5.39,12.26,4.7,1,0.5,4.5,87.8
17792,,,,,5.42,17.69,5.2,0,0.6,21.8,101.6
17954,,,,,5.18,17.87,46.4,0,4.0,25.8,43.6
18059,,,,,5.26,10.22,6.7,1,0.7,45.5,71.5
18074,,,,,5.02,10.72,5.9,3,0.7,44.2,140.3
18109,,,,,5.41,12.83,12.8,0,1.6,7.9,83.9
18118,,,,,5.27,17.98,34.7,3,2.7,7.0,131.1
18159,,,,,5.32,36.2,17.6,0,2.2,35.8,420.7
18198,,,,,5.17,10.15,10.3,0,1.0,16.1,166.9
18266,,,,,5.47,23.8,13.0,0,1.3,59.8,97.3
18384,,,,,5.15,38.1,28.7,0,2.3,13.8,226.8
18672,,,,,5.44,15.07,14.9,0,1.6,54.9,110.3
18677,,,,,5.27,25.3,41.5,0,3.8,26.1,53.1
18682,,,,,5.08,11.23,65.6,0,2.8,24.2,76.1
18690,,,,,5.34,15.22,16.6,0,1.4,45.4,91.1
18697,,,,,5.33,19.42,67.3,0,5.6,33.8,48.8
18702,,,,,5.11,12.12,32.8,0,2.9,9.9,56.3
18784,,,,,5.11,21.1,13.1,0,1.4,46.3,66.1
18786,,,,,5.21,26.3,10.0,0,1.3,57.3,58.9
18806,,,,,5.43,11.99,18.1,0,1.8,41.6,48.6
18812,,,,,5.27,12.82,11.0,0,1.1,38.0,25.2
18813,,,,,5.39,16.73,18.9,0,1.8,49.1,58.8
18828,,,,,5.36,12.32,19.7,0,1.9,64.1,130.8
18830,,,,,5.0,19.61,66.2,0,3.8,29.3,37.8
18832,,,,,5.27,12.77,21.1,0,1.4,64.1,32.8
18834,,,,,5.19,30.5,41.2,0,3.2,58.0,79.9
18840,,,,,5.22,24.2,12.6,0,1.4,49.2,77.8
18859,,,,,5.42,12.95,9.9,0,0.8,28.8,26.4
18863,,,,,5.2,11.19,9.9,0,1.2,59.6,70.6
18865,,,,,5.14,14.64,17.7,0,1.8,36.6,117.2
18879,,,,,5.32,26.5,11.7,1,1.5,33.5,80.8
18883,,,,,5.12,32.8,13.9,0,1.6,18.6,114.4
18893,,,,,5.22,28.3,12.2,0,1.6,28.5,65.0
18917,,,,,5.48,15.67,14.8,0,1.9,27.8,87.1
18923,,,,,5.4,18.46,21.9,0,2.1,59.1,31.7
18935,,,,,5.36,23.7,15.3,0,1.7,114.2,153.4
18937,,,,,5.29,13.81,20.7,0,1.4,37.7,48.8
18943,,,,,5.33,18.33,21.7,0,1.9,65.3,88.2
18944,,,,,5.11,27.7,17.3,0,1.9,25.6,130.0
18946,,,,,5.28,11.49,24.0,0,1.5,55.6,8.9
18961,,,,,5.08,12.22,8.7,0,1.0,47.1,53.5
18964,,,,,5.25,28.0,14.6,0,1.8,57.2,122.4
18965,,,,,5.34,36.9,26.0,0,2.6,64.2,146.9
18966,,,,,5.18,25.2,38.0,0,3.0,52.4,74.5
18976,,,,,5.14,11.01,53.1,0,3.4,37.8,20.2
19025,,,,,5.34,33.5,27.0,0,3.4,38.3,85.8
19044,,,,,5.05,15.9,8.4,0,0.9,56.3,85.5
19092,,,,,5.06,36.7,22.8,0,1.9,72.9,43.7
19098,,,,,5.15,23.0,13.5,1,1.6,92.8,265.1
19154,,,,,5.42,15.08,8.3,0,0.9,43.2,51.7
19214,,,,,5.05,35.4,55.9,0,3.3,114.6,281.3
19221,,,,,5.31,23.1,24.6,1,2.4,31.3,31.4
19226,,,,,5.46,22.6,8.7,0,1.1,64.1,142.5
19237,,,,,5.04,29.6,22.3,1,1.6,175.8,78.0
19244,,,,,5.0,34.8,19.4,0,1.5,168.0,121.5
19251,,,,,5.36,17.78,10.6,0,1.4,58.6,129.9
19286,,,,,5.4,26.2,12.4,0,1.5,58.3,234.5
19294,,,,,5.32,15.7,63.9,0,5.4,41.6,57.8
19298,,,,,5.5,21.9,23.6,0,2.9,104.6,199.7
19312,,,,,5.4,21.7,19.6,0,2.4,41.5,56.0
19329,,,,,5.34,24.6,15.9,0,2.1,15.9,132.8
19372,,,,,5.44,11.27,31.7,0,2.6,64.1,74.0
19438,,,,,5.1,16.76,5.3,0,0.7,19.3,80.2
19458,,,,,5.27,21.1,11.1,1,1.3,70.2,85.1
19550,,,,,5.11,12.36,74.6,0,4.1,103.2,90.8
19556,,,,,5.34,12.87,30.2,0,2.8,104.8,63.1
19558,,,,,5.35,10.86,10.9,0,1.1,53.6,129.6
19559,,,,,5.15,25.8,9.3,0,0.9,104.4,103.2
19567,,,,,5.32,26.3,18.8,0,1.7,82.9,141.1
19574,,,,,5.5,12.54,44.1,0,3.3,68.8,35.3
19577,,,,,5.34,23.1,16.4,1,1.5,77.6,171.1
19581,,,,,5.38,27.6,34.7,1,2.8,94.8,206.7
19584,,,,,5.3,27.1,7.9,1,1.0,94.4,106.9
19590,,,,,5.25,23.7,21.1,0,2.1,41.8,34.8
19601,,,,,5.0,34.4,38.4,0,2.4,72.0,31.0
19602,,,,,5.27,22.1,20.1,1,1.8,113.1,111.7
19605,,,,,5.08,10.53,28.9,1,1.9,135.5,90.0
19606,,,,,5.21,25.0,15.5,1,1.6,121.2,165.0
19611,,,,,5.39,27.9,19.3,1,1.7,98.9,247.1
19621,,,,,5.39,21.5,8.7,0,1.1,40.5,112.8
19630,,,,,5.48,24.2,26.3,0,1.7,53.7,24.8
19657,,,,,5.45,16.39,6.5,0,0.9,62.4,90.5
19666,,,,,5.47,17.39,8.3,0,0.9,95.2,140.8
19685,,,,,5.2,35.2,31.0,1,3.1,41.6,85.4
19692,,,,,5.42,37.4,30.4,1,3.9,37.5,138.2
19719,,,,,5.26,27.0,13.9,0,1.7,25.9,164.0
19743,,,,,5.25,17.16,8.8,0,1.0,69.2,93.0
19748,,,,,5.31,29.9,12.9,0,1.6,51.4,115.0
19778,,,,,5.28,17.14,8.8,0,1.1,71.6,177.9
19788,,,,,5.32,15.99,43.4,0,4.0,27.7,72.6
19790,,,,,5.16,10.39,47.3,1,3.8,30.4,159.1
19825,,,,,5.35,31.9,21.1,0,2.4,26.4,56.5
19871,,,,,5.22,13.82,14.4,0,1.2,102.2,29.8
19875,,,,,5.22,28.2,13.8,0,1.8,23.5,200.4
19879,,,,,5.37,12.55,8.8,1,0.9,95.6,94.4
19884,,,,,5.39,22.1,33.8,0,1.9,141.7,87.7
19926,,,,,5.48,37.5,26.7,1,3.2,23.8,188.2
19951,,,,,5.25,20.8,9.9,0,1.4,107.4,160.5
19979,,,,,5.26,25.4,34.0,0,3.4,9.4,189.5
19987,,,,,5.5,30.2,17.8,0,2.4,16.8,98.9
20029,,,,,5.19,16.9,6.7,0,0.8,47.1,137.8
20032,,,,,5.1,15.09,8.5,0,1.0,63.2,98.9
20039,,,,,5.27,10.59,26.1,0,2.3,20.2,78.8
20040,,,,,5.27,17.21,26.2,0,2.7,60.0,82.2
20045,,,,,5.02,21.5,13.4,0,1.8,43.3,120.7
20055,,,,,5.24,14.07,10.0,0,1.4,39.1,100.3
20068,,,,,5.43,19.12,17.9,0,2.2,91.5,410.9
20080,,,,,5.36,23.7,22.2,0,1.6,116.8,119.0
20083,,,,,5.4,37.4,16.2,0,1.6,90.6,97.4
20086,,,,,5.31,37.0,32.9,0,2.2,128.3,197.2
20087,,,,,5.41,16.8,15.9,0,1.7,74.8,37.9
20091,,,,,5.19,30.0,20.9,0,1.9,120.9,105.7
20093,,,,,5.4,19.98,9.1,0,1.0,99.8,90.4
20103,,,,,5.27,34.2,19.9,0,1.7,55.5,116.5
20112,,,,,5.23,29.9,27.3,0,3.2,22.9,55.2
20121,,,,,5.17,10.32,41.3,0,3.0,57.3,92.7
20122,,,,,5.25,10.43,16.6,0,1.0,19.6,19.0
20123,,,,,5.45,10.87,18.4,0,1.5,109.4,77.4
20129,,,,,5.14,21.3,15.2,0,1.2,115.1,95.3
20131,,,,,5.21,13.71,28.2,0,1.8,135.2,110.0
20142,,,,,5.5,15.24,27.5,0,2.3,72.2,136.5
20185,,,,,5.0,21.3,17.7,0,2.3,59.9,197.7
20188,,,,,5.36,24.7,14.2,0,1.3,74.8,140.0
20192,,,,,5.15,15.04,28.3,0,2.0,23.9,74.8
20277,,,,,5.4,12.97,12.3,1,1.4,72.5,67.1
20282,,,,,5.08,22.9,12.9,0,1.7,31.6,228.1
20314,,,,,5.23,25.9,30.8,1,2.0,19.6,90.0
20326,,,,,5.12,19.73,20.4,1,2.3,51.3,110.2
20333,,,,,5.32,19.56,11.4,0,1.4,101.1,109.7
20410,,,,,5.23,19.41,78.3,0,8.5,28.8,163.4
20416,,,,,5.23,29.3,29.5,0,3.4,20.1,69.4
20419,,,,,5.39,33.0,29.0,0,3.5,78.4,126.2
20426,,,,,5.34,34.6,40.7,0,4.7,18.5,87.4
20439,,,,,5.3,10.13,32.3,1,3.7,41.4,183.0
20444,,,,,5.38,39.3,32.2,0,2.5,9.1,144.3
20463,,,,,5.43,18.96,18.3,0,2.4,19.0,251.2
20476,,,,,5.45,15.88,17.6,1,1.9,51.0,334.9
20550,,,,,5.48,10.61,31.9,0,3.7,25.1,74.6
20594,,,,,5.37,14.42,31.0,0,3.0,20.9,35.3
20665,,,,,5.09,13.86,17.1,0,1.9,41.4,326.2
20673,,,,,5.24,10.67,11.7,0,1.5,57.2,114.7
20719,,,,,5.31,23.2,25.8,0,2.8,33.5,164.1
20744,,,,,5.26,10.15,12.2,0,1.6,30.9,202.7
20778,,,,,5.14,19.69,20.2,1,2.6,70.5,268.7
20797,,,,,5.33,13.3,16.4,0,2.0,39.8,357.2
20815,,,,,5.49,29.2,48.1,0,5.1,28.5,86.7
20816,,,,,5.47,13.0,57.7,0,4.6,65.6,274.8
20820,,,,,5.24,12.79,36.7,0,4.1,56.2,290.0
20897,,,,,5.19,23.3,16.5,0,2.0,59.6,118.5
20923,,,,,5.07,30.7,18.5,0,2.4,94.7,381.5
20925,,,,,5.32,16.69,25.4,0,3.2,15.2,78.5
20933,,,,,5.18,10.4,38.5,0,4.3,19.1,96.1
20964,,,,,5.43,27.4,18.9,0,2.3,64.1,263.6
20978,,,,,5.19,14.49,13.3,0,1.7,32.3,209.7
20993,,,,,5.41,10.4,22.2,0,2.4,13.0,67.2
20999,,,,,5.5,18.1,14.0,0,1.8,50.0,140.5
21000,,,,,5.06,14.43,16.7,0,2.0,66.0,262.8
21002,,,,,5.4,14.93,23.2,0,2.9,23.2,190.8
21045,,,,,5.24,15.65,7.4,0,0.9,6.4,134.2
21077,,,,,5.45,22.3,16.0,0,1.8,6.4,51.8
21078,,,,,5.42,29.7,15.6,0,1.7,7.5,206.2
21091,,,,,5.15,17.88,12.4,0,1.5,18.6,92.7
21095,,,,,5.39,11.98,13.2,0,1.4,34.1,247.4
21124,,,,,5.36,13.22,13.6,0,1.5,7.0,126.3
21133,,,,,5.45,16.3,17.3,0,1.8,11.7,321.2
21151,,,,,5.43,17.8,9.7,0,1.1,11.4,139.1
21155,,,,,5.18,10.65,18.2,0,1.6,7.8,200.9
21157,,,,,5.16,16.61,15.4,1,1.3,4.7,1997.7
21167,,,,,5.19,20.0,10.1,0,0.8,17.3,84.1
21179,,,,,5.3,11.22,15.0,0,1.7,3.6,139.3
21180,,,,,5.26,39.6,18.2,0,2.0,9.2,109.3
21205,,,,,5.44,14.51,14.9,0,2.1,3.7,120.3
21207,,,,,5.39,14.02,10.9,0,1.4,19.3,148.3
21277,,,,,5.11,29.6,12.9,0,1.5,22.2,67.9
21282,,,,,5.38,17.01,23.2,0,1.9,3.7,199.5
21284,,,,,5.26,15.31,24.3,0,2.4,11.2,117.6
21367,,,,,5.04,15.68,9.3,0,1.2,22.5,201.6
21368,,,,,5.36,13.68,12.5,0,1.4,32.4,176.9
21376,,,,,5.14,13.69,59.2,0,4.1,7.9,112.0
21378,,,,,5.33,21.8,10.1,0,1.2,6.7,76.4
21398,,,,,5.0,21.0,24.0,0,2.5,8.1,112.4
21402,,,,,5.34,10.16,7.2,0,0.8,4.1,66.9
21421,,,,,5.05,24.3,21.0,0,2.1,39.3,202.0
21427,,,,,5.31,12.59,13.7,0,1.4,36.7,168.3
21452,,,,,5.33,20.8,14.1,1,1.6,40.7,166.8
21483,,,,,5.39,13.08,13.9,0,1.6,15.5,156.5
21493,,,,,5.13,21.1,10.6,0,1.2,14.8,131.1
21494,,,,,5.24,14.15,9.8,0,1.1,10.2,75.5
21533,,,,,5.35,17.04,19.3,0,2.6,31.8,56.9
21544,,,,,5.05,14.77,29.8,0,3.4,58.6,94.6
21547,,,,,5.15,36.3,19.5,0,2.9,30.4,32.8
21560,,,,,5.17,24.1,22.3,0,2.7,30.2,79.6
21568,,,,,5.27,21.4,11.2,0,1.6,25.7,172.5
21586,,,,,5.3,35.1,23.4,0,2.9,57.3,126.7
21587,,,,,5.36,15.78,47.1,0,4.9,26.2,76.3
21592,,,,,5.06,17.69,53.0,0,6.0,39.3,108.7
21612,,,,,5.36,28.8,18.8,0,2.3,9.2,77.2
21614,,,,,5.04,30.5,22.5,0,2.8,11.7,76.7
21655,,,,,5.44,35.0,45.2,0,5.2,34.2,88.6
21667,,,,,5.32,29.8,16.3,0,1.9,35.0,97.1
21682,,,,,5.1,15.56,25.1,1,2.5,16.4,109.3
21714,,,,,5.2,38.5,12.2,0,1.7,29.8,205.4
21749,,,,,5.42,38.2,37.1,0,4.5,54.6,162.1
21764,,,,,5.06,18.63,28.8,0,3.5,31.6,154.8
21768,,,,,5.27,27.2,14.1,0,1.9,68.7,80.2
21769,,,,,5.38,23.0,36.4,0,4.1,22.2,145.9
21781,,,,,5.34,31.7,30.5,0,3.7,19.9,61.2
21787,,,,,5.08,17.82,9.9,0,1.4,60.3,193.1
21791,,,,,5.36,29.9,28.4,0,3.3,36.7,96.9
21813,,,,,5.34,16.48,35.7,0,3.7,53.3,89.4
21819,,,,,5.1,23.3,45.7,1,4.0,10.2,193.1
21853,,,,,5.31,10.0,16.8,0,2.0,3.5,35.7
