,Coarse,Clay,Sand,Silt,pH(H2O),EC,OC,CaCO3,N,P,K
2,,,,,5.48,15.85,51.4,0,4.3,26.9,173.2
4,28.0,10.0,46.0,44.0,4.04,28.4,43.1,1,2.3,6.3,38.6
5,18.0,14.0,36.0,50.0,4.41,41.8,32.4,0,3.3,7.5,48.0
6,20.0,18.0,35.0,46.0,5.13,32.0,21.1,1,2.1,12.4,36.0
7,13.0,14.0,36.0,50.0,4.16,72.4,53.2,0,4.2,52.1,158.5
10,26.0,13.0,39.0,48.0,4.94,35.0,46.5,0,3.6,49.7,153.1
13,23.0,25.0,17.0,58.0,4.33,52.9,48.2,0,4.6,14.6,103.6
16,45.0,11.0,44.0,45.0,5.86,14.0,34.1,0,3.6,46.1,161.3
18,8.0,10.0,47.0,44.0,4.33,53.6,48.2,0,4.9,19.0,103.7
21,44.0,23.0,20.0,57.0,6.53,41.7,38.8,1,4.1,82.7,388.2
22,23.0,28.0,7.0,65.0,5.43,42.1,29.8,1,3.5,18.0,59.9
24,18.0,35.0,8.0,57.0,4.52,48.4,45.2,1,5.1,9.0,54.0
25,16.0,15.0,36.0,49.0,6.78,39.8,30.4,3,3.4,71.8,176.6
26,21.0,8.0,56.0,37.0,4.14,15.12,62.1,0,2.7,14.8,57.2
27,15.0,5.0,53.0,41.0,4.55,34.3,180.5,0,10.8,54.1,392.9
28,10.0,6.0,55.0,39.0,4.84,24.9,50.6,1,4.2,11.1,117.3
29,30.0,26.0,21.0,53.0,6.16,26.9,32.3,1,3.0,51.3,161.6
30,12.0,23.0,26.0,51.0,5.65,25.3,30.8,0,3.1,30.7,121.1
31,4.0,9.0,37.0,55.0,4.32,56.0,31.4,0,3.3,17.7,54.7
32,58.0,6.0,49.0,45.0,4.18,13.16,265.4,1,8.1,15.7,158.1
33,5.0,8.0,45.0,48.0,5.13,70.6,35.1,4,3.8,58.4,70.3
34,8.0,16.0,38.0,46.0,5.55,52.4,39.2,1,4.0,35.7,98.3
35,13.0,12.0,43.0,45.0,5.92,31.8,18.0,1,2.0,36.3,205.2
36,30.0,19.0,45.0,37.0,5.25,42.6,20.2,1,2.0,20.2,84.1
37,51.0,4.0,61.0,34.0,4.45,67.0,194.6,0,10.5,53.8,224.6
41,31.0,4.0,75.0,21.0,4.09,69.3,328.1,1,14.3,108.9,439.2
43,14.0,4.0,65.0,31.0,4.32,31.8,112.9,0,7.6,26.7,158.5
44,16.0,5.0,66.0,28.0,4.49,28.4,314.8,0,14.5,22.8,326.9
46,25.0,27.0,21.0,52.0,5.1,66.3,32.9,1,3.6,42.7,214.8
48,18.0,11.0,48.0,41.0,4.04,13.51,48.4,1,2.8,17.0,61.9
49,7.0,6.0,57.0,38.0,4.48,40.7,44.1,0,4.0,25.2,90.3
50,33.0,27.0,11.0,62.0,4.43,68.2,56.2,1,5.8,51.3,197.4
51,9.0,8.0,58.0,34.0,4.87,22.2,20.5,1,2.1,51.0,191.4
52,29.0,12.0,37.0,51.0,4.11,47.2,35.3,0,3.0,44.1,158.3
53,12.0,5.0,58.0,36.0,4.82,35.7,40.4,0,3.5,60.3,229.2
54,9.0,14.0,33.0,53.0,5.73,48.6,37.8,1,3.5,31.2,103.1
55,3.0,4.0,74.0,22.0,5.0,17.14,15.2,0,1.5,59.7,68.2
58,11.0,8.0,49.0,44.0,5.06,38.7,115.1,1,7.0,112.0,132.4
59,12.0,11.0,38.0,51.0,4.29,51.9,55.1,1,4.2,17.7,170.6
60,21.0,18.0,33.0,49.0,4.19,38.5,26.3,0,3.0,33.6,124.5
62,17.0,8.0,50.0,42.0,6.94,56.1,65.0,27,4.3,31.1,133.1
64,2.0,3.0,92.0,5.0,5.28,13.06,3.4,0,0.4,10.9,31.5
65,23.0,29.0,8.0,62.0,5.08,42.6,35.8,1,3.4,57.8,259.6
66,33.0,17.0,49.0,34.0,5.68,38.5,19.0,1,1.9,56.0,172.0
69,20.0,10.0,46.0,43.0,4.22,65.1,55.4,1,4.8,19.2,208.3
72,17.0,19.0,33.0,48.0,5.73,18.27,24.9,1,2.6,27.4,219.7
73,20.0,22.0,29.0,49.0,5.22,42.3,24.6,1,2.8,18.7,77.7
74,29.0,43.0,14.0,43.0,7.58,18.84,15.2,55,2.0,18.7,243.9
75,14.0,25.0,16.0,59.0,5.95,53.6,34.4,2,3.4,32.8,236.1
76,6.0,18.0,28.0,54.0,6.92,62.3,41.6,24,4.9,35.1,215.8
81,7.0,21.0,25.0,54.0,7.45,15.46,24.8,32,2.4,96.9,254.5
83,14.0,9.0,47.0,43.0,5.4,39.5,27.4,0,3.2,49.8,117.2
84,17.0,29.0,33.0,38.0,6.24,28.8,18.2,0,2.3,34.7,242.0
85,4.0,8.0,66.0,26.0,4.79,32.7,26.9,0,2.3,18.0,93.6
86,14.0,22.0,30.0,48.0,5.13,46.8,40.7,0,3.4,17.9,78.9
89,11.0,43.0,14.0,42.0,7.42,24.9,27.3,166,3.3,66.2,665.5
91,12.0,28.0,22.0,51.0,6.71,23.6,26.3,1,2.8,39.1,163.2
93,6.0,23.0,40.0,37.0,6.56,24.4,19.7,1,2.1,15.3,77.4
94,15.0,25.0,26.0,49.0,5.61,34.2,23.8,1,2.5,51.5,245.1
95,34.0,9.0,48.0,43.0,4.18,78.1,138.9,0,10.7,97.9,467.6
96,29.0,18.0,25.0,57.0,5.25,12.85,69.5,0,5.7,18.1,151.7
102,25.0,30.0,13.0,57.0,6.73,20.3,52.7,4,5.3,61.4,366.6
103,3.0,13.0,42.0,46.0,4.0,27.7,119.1,1,6.1,20.1,153.6
104,4.0,39.0,23.0,38.0,7.47,28.3,22.9,134,3.2,25.7,519.0
105,3.0,23.0,48.0,28.0,7.38,30.4,15.3,22,1.9,22.7,189.2
107,4.0,22.0,21.0,57.0,6.64,40.8,36.0,4,3.8,10.2,63.2
108,5.0,26.0,17.0,57.0,4.83,32.4,35.8,1,4.1,18.9,73.6
109,5.0,14.0,34.0,52.0,5.44,56.6,30.7,1,3.7,77.0,300.2
110,3.0,14.0,45.0,41.0,5.07,18.62,16.8,1,1.8,31.6,51.5
111,74.0,11.0,52.0,37.0,4.3,19.63,71.4,1,4.6,82.5,78.7
112,4.0,10.0,39.0,50.0,4.1,18.88,78.0,1,5.5,27.1,75.4
113,21.0,22.0,26.0,52.0,4.72,77.0,35.2,0,4.2,26.8,252.0
115,4.0,16.0,41.0,44.0,4.75,57.4,29.0,1,2.6,24.0,106.8
116,50.0,13.0,35.0,52.0,4.87,40.0,48.3,0,4.5,38.7,143.8
117,11.0,19.0,35.0,46.0,5.27,35.8,21.3,0,2.4,21.1,96.0
118,10.0,5.0,38.0,57.0,4.64,64.1,48.9,0,4.4,13.1,147.8
119,8.0,8.0,33.0,58.0,4.09,46.8,60.8,0,5.8,27.0,150.3
120,4.0,21.0,31.0,47.0,5.4,32.1,25.7,1,2.7,70.2,294.6
123,24.0,5.0,60.0,35.0,4.13,57.6,441.5,0,14.7,89.6,185.1
124,5.0,14.0,28.0,57.0,5.74,18.77,71.0,2,7.3,43.1,130.1
125,83.0,4.0,71.0,26.0,4.85,11.84,15.0,1,1.3,8.1,15.7
131,3.0,24.0,20.0,56.0,5.24,18.41,51.9,1,5.0,13.1,149.8
135,1.0,7.0,59.0,34.0,5.11,36.2,80.4,0,3.8,23.9,42.3
136,60.0,15.0,22.0,62.0,4.93,29.9,114.3,1,10.2,88.6,417.3
137,18.0,12.0,44.0,44.0,5.45,57.7,36.8,1,3.9,18.8,148.7
138,2.0,18.0,33.0,49.0,4.07,65.0,33.8,0,3.8,26.9,209.6
141,4.0,10.0,39.0,51.0,4.77,47.4,38.1,1,3.6,21.6,47.5
142,5.0,9.0,37.0,54.0,4.65,51.5,38.0,1,3.7,29.9,80.4
144,7.0,23.0,23.0,55.0,5.32,63.1,41.9,0,4.3,15.1,104.3
146,23.0,23.0,29.0,48.0,6.2,27.0,34.1,1,4.2,15.9,34.4
147,11.0,12.0,41.0,47.0,5.0,56.4,48.0,0,4.7,73.1,114.8
148,42.0,10.0,39.0,50.0,4.02,35.0,62.3,1,4.5,44.9,163.9
154,31.0,33.0,11.0,56.0,7.42,15.87,18.9,8,2.2,25.2,310.3
155,43.0,28.0,13.0,59.0,6.62,14.93,23.6,2,2.4,23.0,261.7
156,34.0,17.0,25.0,58.0,5.55,13.32,42.8,0,3.7,15.6,186.3
157,18.0,6.0,57.0,37.0,7.51,24.3,91.3,488,3.1,7.2,40.4
158,15.0,33.0,12.0,55.0,5.98,10.43,11.2,1,1.3,26.0,133.1
159,13.0,37.0,14.0,49.0,6.97,11.14,17.5,1,2.0,48.3,165.3
160,60.0,25.0,23.0,52.0,5.6,14.42,44.7,0,3.4,17.9,730.7
163,19.0,29.0,17.0,55.0,7.3,14.51,14.6,3,1.8,9.2,152.8
168,20.0,11.0,55.0,34.0,5.33,26.1,88.9,1,6.2,22.8,404.8
170,10.0,15.0,49.0,36.0,7.26,15.54,28.7,16,1.7,8.9,66.9
171,22.0,21.0,24.0,55.0,5.0,19.66,40.6,0,3.4,8.4,55.4
173,12.0,22.0,15.0,63.0,5.6,11.73,54.4,0,5.0,8.3,180.3
174,38.0,21.0,14.0,65.0,6.3,20.7,119.8,4,9.7,12.0,199.0
176,36.0,15.0,41.0,44.0,4.12,10.52,58.8,1,4.2,24.9,63.8
178,25.0,9.0,50.0,41.0,5.08,17.49,41.7,1,4.2,24.5,147.2
180,21.0,8.0,51.0,41.0,5.57,17.54,41.7,4,2.9,18.8,76.5
182,12.0,14.0,32.0,54.0,4.08,11.66,77.9,1,4.5,10.7,87.5
183,38.0,12.0,28.0,59.0,7.15,35.4,152.2,105,6.5,11.3,66.3
184,13.0,22.0,17.0,60.0,5.25,16.79,80.1,1,7.7,7.9,146.1
185,46.0,15.0,22.0,63.0,6.89,41.8,159.7,22,11.4,17.9,98.0
186,21.0,10.0,66.0,23.0,6.55,13.05,30.7,5,2.6,5.5,43.1
187,8.0,21.0,17.0,61.0,5.15,14.61,66.3,1,4.5,10.0,60.2
188,14.0,24.0,15.0,61.0,6.58,18.0,61.1,10,3.8,4.5,50.8
191,43.0,10.0,41.0,49.0,6.81,68.9,245.1,28,17.9,22.1,183.4
193,31.0,22.0,21.0,58.0,6.88,22.4,90.6,66,5.7,7.2,92.1
194,51.0,20.0,20.0,60.0,7.04,36.7,135.3,51,8.8,11.3,126.3
195,37.0,15.0,23.0,62.0,6.92,41.1,170.6,63,13.1,22.0,161.4
196,5.0,4.0,76.0,20.0,4.8,36.6,441.9,15,22.4,63.9,327.7
198,36.0,24.0,21.0,55.0,5.54,12.76,70.0,2,4.5,8.5,92.3
200,28.0,28.0,11.0,62.0,7.24,23.2,62.9,28,6.0,17.9,158.8
201,14.0,5.0,62.0,33.0,4.49,60.6,432.8,15,23.0,45.4,368.9
202,18.0,18.0,38.0,44.0,7.92,18.16,20.3,411,1.7,0.0,31.0
203,25.0,23.0,19.0,58.0,6.86,37.6,70.7,55,4.2,10.0,70.6
204,10.0,9.0,48.0,42.0,4.56,59.6,325.7,3,15.6,38.8,240.0
205,28.0,18.0,18.0,64.0,6.26,39.8,102.9,37,6.6,15.1,133.9
206,15.0,15.0,33.0,51.0,4.63,20.2,68.2,1,4.7,20.2,74.5
207,10.0,16.0,17.0,67.0,5.2,19.17,115.3,3,9.1,19.5,131.6
209,32.0,5.0,61.0,34.0,6.53,78.0,378.3,107,19.1,48.4,364.9
210,58.0,23.0,17.0,60.0,6.85,37.1,116.9,7,8.5,11.2,154.1
211,42.0,18.0,18.0,64.0,6.22,34.2,124.8,37,8.5,10.3,162.1
214,5.0,1.0,92.0,7.0,4.38,47.4,497.3,0,12.6,36.3,497.9
215,14.0,5.0,64.0,32.0,4.53,51.0,442.4,0,25.3,49.1,328.3
217,28.0,10.0,39.0,51.0,5.0,10.31,30.7,0,2.4,26.0,84.2
235,28.0,10.0,35.0,55.0,4.32,14.51,29.3,1,1.9,16.2,34.2
237,18.0,8.0,42.0,50.0,4.97,24.1,35.2,0,3.5,8.5,16.4
238,8.0,7.0,46.0,47.0,5.59,20.4,12.6,0,1.4,5.4,10.0
241,20.0,5.0,61.0,34.0,5.31,11.92,14.2,0,1.2,4.5,10.7
242,12.0,6.0,39.0,54.0,6.15,15.57,123.9,1,6.9,8.3,67.4
244,7.0,6.0,57.0,36.0,4.79,37.6,87.6,0,3.8,10.0,55.1
250,2.0,6.0,57.0,37.0,4.4,16.07,67.6,0,2.2,25.7,58.7
253,5.0,7.0,51.0,42.0,4.32,12.01,13.9,0,1.2,12.1,21.7
255,4.0,40.0,8.0,52.0,4.36,13.75,24.2,0,2.4,12.2,74.6
257,38.0,15.0,34.0,51.0,4.36,11.39,17.2,1,1.2,4.5,26.0
261,12.0,9.0,52.0,39.0,4.3,15.45,48.2,0,2.5,12.6,34.2
265,29.0,5.0,56.0,39.0,4.07,18.57,39.7,1,2.0,19.0,40.6
270,16.0,32.0,12.0,56.0,5.69,10.16,25.7,1,2.8,0.0,61.0
271,39.0,14.0,26.0,60.0,5.4,69.1,72.5,1,6.3,6.7,731.7
272,23.0,11.0,41.0,48.0,5.29,25.4,30.5,0,3.1,4.8,38.9
274,9.0,19.0,27.0,53.0,4.71,11.57,11.1,0,1.4,0.0,24.9
277,10.0,20.0,27.0,53.0,5.69,19.57,34.9,1,2.4,0.0,66.5
278,17.0,14.0,20.0,66.0,5.26,12.23,68.3,1,4.9,0.0,27.2
279,6.0,26.0,14.0,60.0,4.57,41.2,39.8,1,3.7,6.6,415.4
280,35.0,17.0,34.0,48.0,5.22,25.3,32.2,1,3.1,7.0,363.4
281,12.0,13.0,33.0,53.0,4.63,19.28,20.4,0,1.9,0.0,26.2
282,24.0,39.0,8.0,53.0,5.82,14.43,11.9,1,1.5,5.2,140.5
283,16.0,28.0,20.0,52.0,5.83,16.37,22.1,0,2.4,12.1,333.6
284,11.0,28.0,17.0,55.0,4.55,23.7,22.0,1,2.5,7.6,83.2
286,29.0,30.0,11.0,59.0,5.72,25.2,63.5,0,5.8,10.1,457.7
287,23.0,22.0,15.0,63.0,4.95,22.8,39.6,0,3.4,6.8,104.1
288,37.0,7.0,51.0,42.0,5.7,39.1,124.7,1,8.2,22.9,95.8
289,29.0,8.0,55.0,38.0,4.71,28.7,22.6,0,2.0,13.8,76.8
290,9.0,14.0,36.0,50.0,4.52,36.8,24.9,1,3.0,8.2,63.2
291,11.0,18.0,26.0,56.0,4.52,11.75,21.6,1,2.4,4.5,69.4
292,30.0,15.0,34.0,51.0,4.23,13.74,48.2,0,3.7,16.3,111.3
293,11.0,25.0,24.0,51.0,5.98,18.1,12.3,0,1.4,0.0,68.1
295,37.0,21.0,29.0,50.0,4.18,11.78,26.6,0,1.2,0.0,43.6
296,27.0,23.0,18.0,59.0,5.78,37.6,27.8,0,3.2,7.3,1834.3
299,16.0,15.0,28.0,57.0,5.71,15.72,32.8,1,3.8,6.0,49.6
300,20.0,13.0,24.0,63.0,4.42,27.5,40.2,1,3.0,5.6,106.0
301,29.0,16.0,36.0,48.0,4.17,19.36,19.4,1,2.1,5.6,32.1
302,40.0,16.0,32.0,52.0,4.18,68.8,101.8,1,5.9,29.8,166.1
303,8.0,22.0,26.0,52.0,4.21,15.92,56.5,0,3.4,8.9,107.8
304,29.0,38.0,15.0,47.0,5.98,31.6,32.3,1,3.6,16.7,212.5
305,6.0,21.0,33.0,46.0,5.97,15.69,19.8,1,1.9,18.7,86.0
306,31.0,11.0,34.0,55.0,4.08,44.6,46.5,1,4.5,29.2,113.5
309,7.0,20.0,19.0,60.0,5.73,39.7,14.4,0,2.0,15.9,137.2
310,39.0,8.0,42.0,49.0,4.5,61.4,56.1,0,5.1,23.3,83.7
312,19.0,21.0,13.0,65.0,4.23,47.3,87.6,0,6.8,22.8,337.0
313,14.0,22.0,17.0,61.0,4.4,19.91,40.7,0,4.2,0.0,50.4
315,9.0,9.0,45.0,46.0,4.08,29.9,85.3,1,4.3,20.6,58.7
318,5.0,33.0,28.0,39.0,5.14,28.1,16.8,1,1.9,48.0,248.0
319,13.0,33.0,19.0,48.0,5.41,17.63,23.5,1,2.3,8.3,134.3
320,4.0,14.0,39.0,47.0,4.1,23.6,34.8,0,2.9,69.0,53.5
321,6.0,10.0,43.0,47.0,4.15,33.2,30.3,0,2.9,26.2,86.4
322,16.0,28.0,11.0,60.0,4.42,21.5,33.4,0,3.4,7.8,112.2
324,8.0,3.0,73.0,24.0,5.08,14.01,31.7,0,2.3,17.3,66.0
326,53.0,19.0,19.0,62.0,4.16,30.3,33.3,1,2.8,15.1,49.2
328,16.0,13.0,38.0,49.0,4.58,28.7,39.7,1,4.4,7.2,66.2
329,17.0,26.0,16.0,58.0,5.3,10.24,21.2,0,2.5,0.0,192.1
330,46.0,11.0,40.0,49.0,5.43,30.0,19.2,1,2.5,4.7,21.3
331,12.0,17.0,29.0,54.0,4.74,41.8,38.9,0,3.8,10.6,55.1
333,46.0,13.0,39.0,48.0,4.39,20.7,38.6,1,2.7,9.1,29.9
334,9.0,18.0,25.0,57.0,4.96,26.0,31.1,1,3.2,7.6,135.7
335,9.0,16.0,40.0,45.0,4.84,17.97,18.1,0,2.1,0.0,28.9
336,0.0,25.0,11.0,64.0,7.09,70.8,49.6,17,5.7,24.7,122.6
338,1.0,24.0,15.0,61.0,4.38,14.49,16.9,1,2.2,0.0,39.4
339,9.0,26.0,15.0,59.0,4.09,22.9,26.5,0,2.6,0.0,149.6
341,29.0,36.0,12.0,51.0,6.48,10.99,11.1,1,1.4,0.0,60.7
342,22.0,12.0,29.0,59.0,4.68,11.39,26.6,1,2.8,10.8,58.3
343,9.0,5.0,64.0,31.0,4.01,19.72,103.0,0,3.7,41.4,46.8
344,9.0,13.0,37.0,50.0,5.86,19.92,17.6,1,2.0,6.5,78.2
345,37.0,12.0,31.0,58.0,4.83,37.2,69.3,1,5.9,7.6,130.1
346,20.0,17.0,32.0,51.0,5.08,32.3,74.1,1,5.6,21.9,81.6
348,26.0,24.0,19.0,57.0,4.83,26.6,32.8,1,3.1,0.0,49.3
350,12.0,32.0,14.0,53.0,5.09,14.03,25.6,0,2.8,0.0,69.3
351,12.0,26.0,20.0,54.0,4.65,26.6,21.7,1,2.3,6.4,53.4
352,6.0,25.0,27.0,48.0,4.57,17.51,16.8,0,1.7,4.7,62.8
353,65.0,20.0,19.0,61.0,4.43,41.0,51.4,0,4.7,14.6,97.1
355,8.0,34.0,8.0,58.0,5.24,43.1,23.7,0,2.8,15.5,192.9
358,29.0,10.0,50.0,40.0,4.81,23.3,20.1,1,1.9,13.0,55.1
359,10.0,13.0,34.0,53.0,4.22,27.8,34.3,1,2.7,6.7,57.2
360,6.0,22.0,16.0,63.0,4.83,38.8,61.5,0,4.7,8.3,370.6
361,4.0,12.0,39.0,49.0,4.85,77.5,63.2,1,5.6,48.0,562.9
362,5.0,23.0,12.0,66.0,4.66,19.34,26.4,2,3.0,8.1,81.4
363,22.0,22.0,15.0,62.0,4.58,72.4,63.8,1,5.1,11.4,114.1
365,10.0,12.0,35.0,53.0,4.08,40.0,165.4,1,10.7,38.1,218.4
366,8.0,13.0,29.0,58.0,4.27,32.8,38.5,1,3.5,9.9,101.8
368,15.0,15.0,37.0,49.0,4.06,19.6,29.8,1,2.0,15.0,31.1
369,44.0,12.0,41.0,47.0,4.37,31.8,47.5,0,4.5,32.4,78.1
370,8.0,31.0,17.0,52.0,5.1,19.65,15.5,1,1.8,22.3,135.3
371,11.0,24.0,20.0,57.0,4.61,33.1,53.1,0,4.0,7.7,205.1
373,7.0,20.0,23.0,58.0,4.31,48.7,34.9,1,2.9,16.0,260.6
374,80.0,13.0,37.0,50.0,4.06,37.0,81.5,1,4.9,25.3,90.1
375,8.0,28.0,11.0,61.0,5.03,46.4,34.2,1,3.2,4.2,85.3
376,14.0,10.0,51.0,38.0,4.35,28.3,52.5,1,3.7,17.1,108.7
377,12.0,11.0,44.0,45.0,4.41,18.73,78.6,0,5.9,22.0,66.0
380,32.0,13.0,46.0,41.0,4.35,12.93,39.3,0,3.9,22.3,64.9
385,55.0,9.0,56.0,35.0,4.87,12.71,51.7,0,3.5,6.7,83.9
387,36.0,22.0,32.0,46.0,5.79,18.09,20.7,0,1.6,4.0,110.3
389,24.0,11.0,40.0,49.0,4.79,23.0,69.1,0,4.6,10.0,246.7
391,32.0,8.0,48.0,44.0,4.3,14.47,64.8,0,3.3,21.9,75.2
401,7.0,17.0,31.0,51.0,5.06,21.2,10.8,1,1.4,22.0,73.6
402,3.0,18.0,52.0,30.0,5.33,17.98,11.8,1,1.4,21.8,92.8
403,5.0,7.0,64.0,29.0,4.89,16.08,7.1,0,0.8,65.6,94.1
405,3.0,6.0,58.0,36.0,6.26,25.6,26.3,1,2.7,24.9,95.8
406,2.0,9.0,69.0,22.0,5.1,12.86,10.4,0,1.1,66.2,90.0
407,15.0,11.0,44.0,45.0,4.14,31.8,33.1,1,2.6,52.2,101.4
408,4.0,9.0,69.0,22.0,7.14,14.79,12.7,7,1.0,10.1,39.5
410,13.0,24.0,16.0,61.0,4.08,24.1,50.6,1,3.8,9.7,80.8
411,8.0,25.0,11.0,64.0,4.6,32.6,24.0,0,2.7,15.1,86.5
412,5.0,15.0,57.0,28.0,6.33,24.2,7.6,1,1.0,61.0,195.4
414,8.0,11.0,60.0,29.0,5.78,17.71,10.0,1,1.3,85.9,244.3
415,5.0,14.0,48.0,39.0,6.14,26.9,9.8,1,1.2,30.3,129.1
416,19.0,20.0,17.0,64.0,4.64,24.5,20.5,1,2.5,23.3,69.7
419,5.0,29.0,16.0,55.0,5.56,58.6,32.0,1,3.6,51.4,811.4
425,6.0,11.0,58.0,32.0,4.26,17.9,15.1,0,1.7,42.5,69.2
426,3.0,16.0,43.0,40.0,5.08,28.6,17.7,0,2.1,50.6,218.5
428,2.0,5.0,80.0,15.0,5.78,15.44,8.9,0,1.0,57.9,191.4
430,1.0,5.0,80.0,15.0,6.57,10.29,6.8,0,0.8,74.3,242.2
431,7.0,8.0,62.0,29.0,4.55,11.7,13.7,1,1.3,43.9,40.8
434,1.0,5.0,80.0,15.0,5.29,10.81,16.4,0,1.2,95.1,72.8
435,4.0,12.0,46.0,42.0,4.69,21.1,10.5,0,1.2,35.9,57.7
436,5.0,11.0,62.0,27.0,4.61,29.2,13.4,0,1.5,25.4,101.6
437,2.0,8.0,68.0,24.0,4.44,11.51,7.3,0,0.8,20.2,16.4
439,3.0,9.0,72.0,19.0,4.29,22.0,6.8,0,0.9,48.6,135.1
441,9.0,26.0,19.0,55.0,4.55,14.98,25.5,0,3.0,75.4,94.2
442,9.0,28.0,33.0,40.0,6.97,19.64,16.5,3,1.9,16.3,214.8
445,10.0,19.0,19.0,62.0,4.39,18.47,8.8,0,1.2,57.9,126.3
446,9.0,7.0,52.0,41.0,5.21,70.4,230.7,0,12.8,112.0,472.1
448,4.0,18.0,31.0,50.0,7.06,33.5,15.6,4,1.7,59.2,379.8
450,18.0,38.0,17.0,45.0,6.68,23.5,23.1,1,2.6,30.5,187.9
453,0.0,4.0,68.0,28.0,4.93,38.5,54.5,0,2.9,84.0,63.9
454,4.0,5.0,67.0,28.0,5.51,21.7,47.8,0,2.7,108.0,112.9
455,4.0,6.0,57.0,37.0,5.15,38.6,40.7,0,2.7,98.0,164.0
456,1.0,5.0,69.0,26.0,4.69,42.9,41.6,0,2.6,126.8,75.5
457,7.0,19.0,34.0,47.0,6.88,23.4,11.3,1,1.4,81.3,174.2
458,6.0,34.0,16.0,50.0,7.5,57.1,12.5,93,1.8,61.4,234.2
460,7.0,29.0,15.0,56.0,7.16,23.0,20.5,6,2.5,56.5,198.0
461,9.0,28.0,12.0,60.0,6.2,68.6,75.8,1,7.2,108.4,267.5
463,4.0,24.0,24.0,52.0,7.23,34.9,14.9,16,2.1,77.6,238.8
465,13.0,5.0,65.0,29.0,5.91,30.2,26.0,0,2.0,50.2,102.7
466,4.0,26.0,11.0,63.0,4.98,51.7,75.2,0,6.3,48.4,157.2
467,2.0,11.0,60.0,29.0,7.3,30.2,7.7,54,1.3,66.1,153.9
468,7.0,16.0,26.0,58.0,5.16,25.8,141.7,1,12.2,86.8,260.8
469,6.0,7.0,64.0,29.0,5.67,14.72,30.8,1,2.8,90.4,38.5
470,4.0,1.0,84.0,15.0,4.57,14.46,22.8,0,1.4,15.0,23.8
471,0.0,2.0,85.0,14.0,5.1,23.5,33.6,0,2.6,76.7,34.4
472,1.0,5.0,66.0,29.0,4.9,51.7,35.8,0,3.1,97.3,125.4
473,4.0,28.0,15.0,57.0,6.16,31.7,44.6,1,5.1,100.0,585.0
474,9.0,38.0,9.0,53.0,5.28,45.0,43.6,0,4.6,42.8,288.1
475,3.0,17.0,21.0,61.0,7.11,66.2,62.9,10,5.1,22.1,380.8
477,5.0,2.0,80.0,18.0,4.12,12.17,47.0,1,2.8,25.5,33.2
479,1.0,13.0,47.0,40.0,7.17,26.6,15.1,32,2.0,35.7,79.7
480,6.0,26.0,32.0,42.0,7.85,32.0,9.8,163,1.4,69.1,304.9
481,5.0,29.0,24.0,47.0,7.64,23.1,12.8,55,1.6,14.4,204.5
483,1.0,5.0,77.0,19.0,5.46,19.8,18.5,0,1.6,110.5,92.4
484,4.0,20.0,33.0,47.0,7.67,32.3,14.3,49,1.4,10.1,135.4
485,9.0,26.0,17.0,57.0,6.39,69.2,34.2,1,4.2,32.6,149.8
486,,25.0,21.0,54.0,7.46,37.6,19.9,39,2.4,74.5,349.5
488,4.0,16.0,39.0,45.0,5.76,12.82,21.3,0,2.3,18.7,58.4
490,6.0,20.0,19.0,62.0,5.19,32.7,75.7,1,6.6,19.7,143.1
491,14.0,26.0,30.0,45.0,7.19,13.4,24.7,5,2.2,28.7,150.8
492,5.0,7.0,55.0,38.0,5.93,38.4,43.3,0,3.8,11.8,34.6
493,11.0,16.0,46.0,38.0,4.77,11.07,13.2,1,1.5,8.8,50.9
496,3.0,11.0,38.0,51.0,4.99,48.9,42.9,1,3.9,19.4,70.6
497,6.0,23.0,18.0,59.0,7.0,16.67,36.3,2,3.7,10.6,68.3
498,2.0,32.0,15.0,53.0,7.85,28.2,29.1,154,2.2,87.6,224.9
499,16.0,29.0,27.0,44.0,5.75,12.49,16.3,1,2.2,32.6,96.9
501,31.0,31.0,16.0,53.0,6.83,22.2,43.9,7,4.6,86.8,472.5
502,41.0,20.0,35.0,46.0,5.63,12.46,34.3,1,3.7,42.7,130.9
503,23.0,22.0,20.0,58.0,7.0,53.2,88.0,87,8.1,59.0,665.6
504,9.0,20.0,24.0,56.0,5.81,16.5,25.9,0,3.2,68.9,105.5
505,11.0,47.0,9.0,44.0,7.79,32.4,26.8,19,3.0,35.5,280.2
506,17.0,30.0,12.0,58.0,6.88,13.81,16.0,1,1.9,53.7,150.7
508,6.0,5.0,79.0,16.0,4.78,10.82,18.8,0,1.6,36.8,29.4
509,13.0,13.0,57.0,30.0,5.27,12.81,9.1,0,1.2,15.1,56.4
510,28.0,20.0,43.0,37.0,7.31,12.88,13.6,3,1.5,7.1,69.8
511,4.0,14.0,40.0,46.0,6.15,39.6,30.7,1,3.3,24.7,62.5
512,7.0,17.0,37.0,46.0,7.67,20.9,28.7,64,2.3,13.8,85.3
513,6.0,13.0,24.0,63.0,7.16,38.9,165.0,18,12.4,45.0,275.8
514,29.0,9.0,41.0,49.0,6.65,63.1,308.2,6,21.2,30.0,151.6
515,13.0,11.0,51.0,37.0,6.49,14.8,21.5,1,2.3,93.1,199.7
516,12.0,23.0,36.0,41.0,7.17,11.88,18.0,3,1.8,10.9,97.8
520,7.0,9.0,46.0,45.0,5.11,51.3,261.6,0,18.3,36.7,117.6
522,10.0,7.0,56.0,37.0,6.41,18.28,26.8,1,2.8,10.6,35.0
