,Coarse,Clay,Sand,Silt,pH(H2O),EC,OC,CaCO3,N,P,K
11996,,,,,6.84,13.68,14.2,0,1.8,19.2,209.7
11997,,,,,6.6,47.9,26.3,1,3.2,77.7,228.2
11998,,,,,6.42,10.09,10.1,0,1.2,29.5,91.0
12001,,,,,6.87,11.56,16.8,1,1.9,9.0,106.0
12002,,,,,6.19,15.55,14.7,0,1.8,20.2,120.8
12010,,,,,6.32,30.9,21.1,1,2.6,133.3,386.6
12013,,,,,5.31,27.3,45.2,0,4.6,57.9,766.4
12019,,,,,6.51,13.34,22.2,1,2.3,33.0,529.3
12025,,,,,5.49,14.22,51.8,1,4.0,10.2,158.6
12034,,,,,5.22,48.9,116.4,0,9.3,72.2,69.2
12040,,,,,5.29,13.25,96.0,0,5.5,14.9,334.9
12041,,,,,5.37,15.04,55.2,1,4.5,11.9,102.2
12042,,,,,5.01,45.0,137.3,1,10.7,39.2,121.6
12054,,,,,6.11,50.3,39.2,1,4.2,54.0,228.4
12056,,,,,5.92,40.7,124.8,1,10.1,12.2,240.4
12058,,,,,5.15,49.9,57.2,0,5.7,27.6,106.4
12065,,,,,5.19,29.1,19.6,3,2.3,89.6,192.2
12067,,,,,5.71,11.8,36.3,0,4.2,26.1,222.0
12068,,,,,5.76,11.9,37.8,0,3.9,20.6,207.8
12074,,,,,6.36,21.4,60.0,0,5.4,72.3,756.8
12076,,,,,5.69,41.9,43.8,0,4.7,21.7,133.8
12079,,,,,5.44,22.5,78.5,0,6.5,30.8,427.4
12080,,,,,5.75,48.0,36.5,0,4.0,25.5,89.4
12084,,,,,5.06,58.2,72.8,1,8.3,14.8,154.3
12086,,,,,5.15,43.4,30.4,0,3.8,24.9,90.2
12087,,,,,5.36,50.9,50.0,0,5.8,21.8,124.0
12090,,,,,5.82,24.8,31.5,0,3.6,21.8,347.3
12093,,,,,6.08,13.27,6.2,1,0.8,31.7,248.1
12099,,,,,6.6,10.37,13.9,1,1.6,14.9,40.6
12126,,,,,6.37,14.62,9.8,0,1.2,43.3,154.0
12128,,,,,5.66,15.24,56.4,0,3.6,14.0,208.0
12132,,,,,6.01,30.2,57.4,2,6.6,18.6,231.5
12137,,,,,6.15,11.96,13.9,0,1.7,24.2,54.1
12140,,,,,5.04,10.97,27.2,0,3.0,5.2,161.7
12145,,,,,5.47,26.5,26.9,0,3.1,27.3,140.7
12146,,,,,6.34,46.8,26.8,4,2.9,60.8,384.8
12148,,,,,6.71,26.5,20.2,0,2.4,15.3,38.0
12156,,,,,6.81,27.1,24.0,2,2.7,66.5,382.8
12159,,,,,5.57,19.12,22.8,0,2.7,32.9,218.0
12164,,,,,6.85,16.47,20.6,1,2.3,69.3,302.4
12165,,,,,5.07,58.1,33.0,0,3.8,23.7,243.0
12167,,,,,5.35,43.1,50.8,0,5.7,36.6,430.2
12169,,,,,5.55,31.1,33.7,0,3.4,42.8,273.8
12171,,,,,5.98,15.45,58.9,0,6.4,49.0,757.5
12175,,,,,5.16,29.6,60.8,0,5.3,11.7,91.0
12184,,,,,5.54,10.05,31.4,0,3.3,25.5,330.9
12185,,,,,5.81,10.2,41.8,0,4.1,17.7,117.1
12197,,,,,6.35,18.23,15.2,0,1.9,89.6,577.0
12198,,,,,5.9,21.6,15.8,0,2.1,28.7,70.0
12202,,,,,5.65,11.81,48.1,0,4.6,32.9,274.1
12203,,,,,5.55,38.8,55.5,0,5.7,19.8,126.0
12204,,,,,6.93,53.3,45.8,6,4.4,14.4,223.4
12206,,,,,6.45,24.2,23.2,1,2.6,28.7,138.9
12207,,,,,5.8,11.68,15.0,0,1.8,28.9,158.5
12208,,,,,6.05,27.0,16.2,0,2.2,30.6,139.2
12212,,,,,6.21,18.11,37.8,1,4.3,32.3,89.5
12213,,,,,6.89,23.5,18.6,1,2.3,28.5,47.7
12216,,,,,6.45,18.72,11.3,1,1.4,44.3,184.9
12224,,,,,5.52,30.6,18.8,0,2.3,26.7,159.3
12227,,,,,6.14,39.1,36.4,0,4.3,30.7,130.6
12229,,,,,5.05,20.9,15.8,0,2.0,44.5,168.9
12230,,,,,5.9,12.45,22.0,1,2.3,14.2,102.4
12231,,,,,6.14,10.63,27.1,1,3.0,5.7,131.0
12233,,,,,5.4,22.7,65.3,1,6.3,43.7,407.0
12242,,,,,5.69,12.73,17.6,0,2.0,43.3,71.4
12244,,,,,6.1,51.4,47.4,0,5.1,7.9,255.8
12245,,,,,6.14,34.1,24.2,0,3.0,180.8,660.0
12247,,,,,5.61,53.1,27.1,0,3.4,95.1,78.2
12248,,,,,5.88,34.2,19.5,1,2.4,39.5,87.6
12250,,,,,6.08,12.74,14.1,0,1.8,88.4,95.3
12252,,,,,6.0,12.3,20.0,0,2.4,32.1,225.8
12254,,,,,5.04,19.15,26.7,0,3.1,9.8,105.4
12255,,,,,6.86,15.67,46.6,3,4.7,81.0,510.1
12260,,,,,6.74,11.41,16.0,1,1.7,40.3,289.9
12268,,,,,5.12,21.0,22.0,1,2.4,13.0,33.9
12276,,,,,5.97,24.1,19.1,1,2.3,23.4,107.5
12284,,,,,5.09,10.47,14.4,0,1.6,14.1,52.7
12287,,,,,5.53,17.73,34.2,0,3.7,11.0,74.6
12288,,,,,5.22,14.03,10.1,1,1.5,8.6,40.7
12289,,,,,5.36,10.04,23.0,0,2.7,8.7,72.9
12290,,,,,5.59,11.48,39.9,1,4.0,33.7,183.3
12291,,,,,6.28,12.96,32.9,2,3.3,51.9,336.6
12292,,,,,5.98,11.94,25.2,0,2.7,15.9,139.3
12294,,,,,6.52,20.5,10.5,1,1.2,32.1,162.8
12296,,,,,5.37,10.24,21.9,0,3.0,15.6,48.9
12297,,,,,5.56,49.9,36.4,0,4.4,38.0,138.2
12301,,,,,5.15,27.8,20.6,0,2.8,20.8,57.8
12302,,,,,6.65,15.29,9.5,0,1.4,54.6,100.4
12305,,,,,5.76,45.6,35.7,2,4.3,34.0,86.3
12306,,,,,6.46,43.9,24.5,1,2.9,82.9,407.1
12307,,,,,6.5,29.1,25.5,1,3.3,45.6,287.2
12318,,,,,5.61,20.7,8.4,0,1.2,65.0,123.7
12319,,,,,5.22,15.14,37.4,0,4.1,15.5,86.1
12321,,,,,5.58,18.01,32.9,0,3.2,52.2,409.5
12322,,,,,5.41,40.3,53.6,0,5.9,21.0,147.8
12323,,,,,5.79,28.0,20.7,1,2.7,49.2,160.9
12324,,,,,5.95,27.2,16.3,1,2.2,14.1,51.2
12325,,,,,5.81,50.7,37.1,0,3.9,58.2,308.2
12332,,,,,5.74,19.51,23.0,1,2.6,9.9,106.7
12336,,,,,5.27,27.0,16.1,1,2.1,46.1,208.9
12338,,,,,5.61,46.2,15.9,0,2.3,46.3,68.9
12339,,,,,5.62,15.87,9.9,1,1.5,12.8,34.0
12341,,,,,5.6,27.5,65.0,3,5.6,8.9,131.4
12342,,,,,5.34,40.8,19.5,1,2.5,25.3,95.2
12343,,,,,5.56,24.7,23.1,0,2.7,41.5,119.8
12345,,,,,5.93,22.4,22.4,0,2.7,52.4,99.4
12347,,,,,5.56,22.8,29.4,0,3.4,63.4,70.5
12348,,,,,5.39,22.7,37.9,0,4.2,54.2,180.4
12349,,,,,5.41,36.3,31.6,0,3.8,78.4,262.4
12353,,,,,6.71,11.24,9.3,1,1.2,20.4,108.4
12355,,,,,6.26,10.24,25.3,1,1.7,7.3,91.0
12358,,,,,6.65,20.3,11.1,0,1.6,26.5,46.0
12359,,,,,5.71,25.8,30.2,0,3.3,93.0,261.8
12361,,,,,5.02,21.1,12.8,0,1.6,40.0,204.1
12364,,,,,5.79,44.5,44.8,0,4.0,8.5,112.4
12365,,,,,6.54,22.4,32.3,1,3.6,14.4,261.1
12366,,,,,6.12,35.8,40.4,1,4.5,22.2,140.7
12369,,,,,5.73,39.9,36.5,0,3.3,7.9,233.8
12371,,,,,5.14,11.69,46.1,0,3.5,21.9,170.0
12374,,,,,5.66,24.2,7.2,0,1.0,16.0,34.3
12378,,,,,6.95,34.2,18.9,0,2.5,88.1,311.1
12380,,,,,5.65,23.4,7.5,0,1.2,55.6,88.8
12381,,,,,6.87,31.5,20.1,1,2.5,34.0,163.0
12384,,,,,6.6,43.9,32.6,1,3.7,14.1,252.4
12385,,,,,5.82,45.1,56.0,0,6.0,34.1,180.0
12388,,,,,5.7,12.42,42.4,0,4.6,41.3,159.3
12391,,,,,5.95,47.1,39.9,0,4.3,25.9,222.4
12393,,,,,5.58,16.05,35.1,0,4.0,19.0,163.2
12396,,,,,5.73,24.9,26.7,0,3.3,42.8,100.1
12398,,,,,6.19,22.5,45.2,1,4.9,26.8,79.7
12399,,,,,5.76,10.67,37.4,1,4.0,74.7,285.3
12402,,,,,5.77,27.2,27.3,0,2.9,108.3,182.2
12404,,,,,5.64,15.5,24.3,0,2.7,36.7,260.9
12407,,,,,5.83,17.07,21.9,0,2.3,11.7,198.8
12409,,,,,5.86,20.4,24.5,0,3.3,46.8,100.8
12410,,,,,6.07,10.28,38.6,1,4.5,50.5,241.6
12413,,,,,6.15,14.65,9.5,1,1.2,36.7,127.8
12414,,,,,6.24,10.05,8.2,0,1.1,29.7,97.9
12415,,,,,6.1,11.8,10.3,0,1.3,50.7,95.2
12417,,,,,5.79,19.08,31.3,0,3.7,71.1,338.7
12418,,,,,6.67,18.56,10.2,0,1.3,31.6,151.2
12420,,,,,5.27,36.1,26.8,0,3.1,77.1,109.2
12423,,,,,5.73,40.0,32.4,1,3.5,98.0,311.1
12425,,,,,5.68,48.3,63.5,1,6.2,48.0,139.2
12426,,,,,6.24,18.98,15.5,0,1.8,23.9,91.4
12427,,,,,6.28,11.91,11.8,0,1.5,22.1,89.6
12429,,,,,6.27,18.02,12.7,0,1.8,39.5,147.8
12430,,,,,5.93,13.49,58.0,1,5.1,11.3,99.5
12431,,,,,6.25,10.36,12.1,0,1.5,22.2,103.5
12433,,,,,5.26,59.3,28.3,0,2.7,32.3,110.0
12434,,,,,5.58,14.57,13.6,0,1.7,67.7,292.5
12441,,,,,5.54,28.1,27.9,0,3.5,55.1,107.7
12444,,,,,5.49,22.0,9.6,0,1.4,47.7,119.9
12445,,,,,5.9,15.16,15.6,0,1.8,44.1,117.4
12446,,,,,6.03,11.9,13.7,0,1.6,24.5,99.2
12447,,,,,5.47,16.44,14.9,0,1.7,46.0,99.6
12448,,,,,5.94,20.1,14.5,0,1.8,50.0,90.7
12449,,,,,6.49,12.03,14.7,0,1.8,73.9,363.2
12452,,,,,5.95,16.72,10.0,0,1.4,48.4,90.5
12453,,,,,6.2,26.7,20.0,0,2.7,35.6,218.1
12454,,,,,6.53,18.38,12.7,0,1.6,51.6,181.8
12456,,,,,6.88,10.44,40.7,1,4.7,54.1,61.8
12457,,,,,6.55,17.64,12.0,0,1.5,66.7,200.6
12461,,,,,5.75,16.19,16.9,1,1.9,47.5,200.2
12462,,,,,5.85,41.0,13.6,0,1.8,40.1,209.6
12463,,,,,5.59,19.19,23.3,1,2.6,102.3,277.8
12465,,,,,5.12,42.2,21.6,1,2.3,73.0,138.9
12468,,,,,6.19,21.6,48.9,1,4.5,161.7,230.2
12469,,,,,5.73,33.8,19.9,1,2.5,56.8,291.9
12471,,,,,6.21,23.7,16.1,0,1.8,33.4,111.3
12472,,,,,5.5,23.3,21.1,0,2.3,90.4,261.5
12473,,,,,5.91,19.73,19.6,0,2.5,78.5,191.4
12480,,,,,5.94,20.9,10.8,0,1.5,77.4,166.4
12481,,,,,6.02,24.0,32.5,0,3.4,34.9,616.8
12482,,,,,5.58,37.8,87.5,3,7.6,69.6,193.1
12483,,,,,5.16,21.7,17.6,0,2.3,31.5,124.6
12485,,,,,5.25,31.4,16.8,1,2.0,59.6,115.9
12486,,,,,5.88,19.55,20.0,0,2.6,79.5,213.4
12487,,,,,6.02,26.6,44.4,0,4.5,116.6,333.3
12488,,,,,5.74,26.4,21.9,1,2.4,80.6,271.6
12491,,,,,6.16,48.8,26.4,1,3.1,61.2,473.7
12492,,,,,5.61,31.2,24.0,0,2.7,47.6,154.0
12493,,,,,6.33,32.0,21.9,1,2.9,97.2,257.3
12494,,,,,5.06,25.4,27.4,0,3.4,71.0,211.6
12495,,,,,5.96,36.9,29.8,0,3.2,88.2,200.7
12496,,,,,5.69,10.05,25.2,0,2.8,52.3,291.9
12499,,,,,5.46,13.84,34.1,5,2.3,6.8,99.5
12503,,,,,6.38,16.56,11.7,1,1.6,60.9,34.9
12513,,,,,5.61,11.96,12.5,0,1.6,44.2,95.5
12515,,,,,6.06,25.4,11.3,0,1.5,56.6,244.8
12517,,,,,6.84,11.37,12.5,0,1.6,40.1,125.1
12518,,,,,6.59,11.51,13.2,0,1.6,63.8,255.5
12523,,,,,7.0,12.23,23.9,0,2.9,33.3,331.0
12526,,,,,6.82,21.6,14.3,0,1.6,15.4,443.2
12528,,,,,5.84,44.4,16.6,0,2.2,53.5,295.5
12532,,,,,5.27,20.7,13.0,0,1.5,36.7,68.8
12537,,,,,5.1,37.5,18.2,0,2.0,12.4,99.6
12539,,,,,6.22,29.8,17.0,0,1.9,31.1,148.3
12544,,,,,5.29,28.1,29.6,1,3.1,30.2,191.1
12549,,,,,6.23,57.5,36.7,0,3.7,55.7,392.0
12555,,,,,5.5,20.0,31.1,0,2.8,19.4,107.9
12557,,,,,5.23,30.8,43.1,0,4.4,25.5,104.4
12558,,,,,5.53,13.75,35.8,0,4.3,17.3,111.4
12564,,,,,5.36,16.3,11.6,0,1.5,37.1,137.1
12566,,,,,5.04,31.5,25.2,0,3.3,24.2,190.7
12567,,,,,6.0,29.3,27.9,0,3.1,26.9,53.7
12578,,,,,6.92,13.18,11.7,0,1.6,134.4,338.3
12579,,,,,5.37,34.7,45.6,0,4.7,19.2,110.0
12583,,,,,5.4,40.5,19.9,0,2.7,58.7,271.8
12584,,,,,6.19,54.6,29.6,1,3.5,25.7,243.3
12585,,,,,6.59,23.4,19.2,1,2.4,43.3,260.5
12587,,,,,5.16,35.5,48.8,0,5.5,25.8,113.1
12591,,,,,6.03,24.3,16.9,0,2.1,60.8,263.4
12592,,,,,5.38,20.6,12.5,0,1.7,35.0,318.2
12598,,,,,6.39,50.8,41.7,1,4.6,12.2,315.5
12601,,,,,6.53,14.52,16.0,0,1.8,26.8,55.9
12603,,,,,6.81,11.95,8.2,0,0.9,27.2,106.7
12604,,,,,6.13,20.9,20.0,0,2.3,64.3,239.8
12605,,,,,5.01,37.7,24.7,0,2.9,42.3,67.4
12606,,,,,5.12,16.18,13.8,0,1.7,47.2,61.9
12612,,,,,5.86,40.0,16.0,0,1.8,42.8,247.0
12616,,,,,5.28,32.8,38.2,0,4.2,27.3,493.8
12617,,,,,5.78,19.53,29.9,0,3.4,23.7,76.5
12618,,,,,6.22,26.6,26.6,0,3.0,39.3,227.5
12619,,,,,5.15,42.2,34.2,1,3.9,23.7,188.5
12622,,,,,6.57,29.5,10.0,0,1.3,61.4,178.5
12626,,,,,5.03,34.9,23.7,0,2.6,13.8,65.9
12628,,,,,6.33,13.84,10.8,0,1.3,61.2,268.3
12632,,,,,5.67,18.6,22.8,0,2.7,43.1,116.2
12637,,,,,6.95,19.12,11.6,2,1.4,45.8,188.5
12638,,,,,6.42,28.5,14.0,1,1.7,51.0,304.5
12639,,,,,6.97,52.2,32.0,3,3.7,41.6,168.2
12640,,,,,6.25,20.3,32.4,1,4.0,30.3,94.8
12643,,,,,6.09,18.1,11.4,0,1.3,10.3,77.3
12644,,,,,5.37,24.1,30.3,0,3.1,48.2,99.5
12646,,,,,6.54,14.17,7.2,0,1.0,75.8,200.1
12649,,,,,6.74,51.1,48.6,6,5.7,122.4,1082.2
12652,,,,,6.0,13.08,13.7,0,1.4,41.4,119.1
12657,,,,,5.21,32.2,29.1,0,3.3,84.8,274.3
12659,,,,,6.98,14.02,9.7,0,1.1,55.4,176.1
12663,,,,,5.54,37.2,46.9,0,5.0,69.5,211.9
12665,,,,,5.83,42.2,20.3,1,2.6,9.7,52.5
12670,,,,,6.38,26.2,31.0,0,3.2,35.6,64.8
12671,,,,,5.81,15.79,9.6,0,1.3,44.8,157.9
12672,,,,,5.32,45.8,17.4,0,2.1,43.1,214.3
12674,,,,,6.62,53.1,50.7,1,4.2,7.6,176.2
12677,,,,,5.8,58.8,38.8,0,4.3,60.7,103.2
12681,,,,,6.54,24.9,14.1,0,1.7,40.7,187.9
12682,,,,,5.94,19.65,15.6,0,2.0,48.9,209.4
12683,,,,,6.34,17.03,11.7,0,1.4,37.0,101.4
12684,,,,,6.54,25.1,20.5,1,2.4,12.6,81.0
12685,,,,,5.58,45.3,29.1,0,3.4,21.7,70.9
12686,,,,,6.45,30.4,12.1,0,1.5,84.3,320.9
12687,,,,,5.57,44.9,23.7,0,2.6,28.6,224.4
12689,,,,,6.52,20.1,12.4,0,1.6,17.9,90.0
12691,,,,,5.06,23.9,16.8,0,2.1,20.0,72.9
12692,,,,,5.83,59.0,18.0,0,2.2,56.3,381.6
12693,,,,,5.57,37.0,17.3,0,2.3,54.3,104.3
12694,,,,,5.85,20.9,16.3,0,2.0,28.5,122.9
12695,,,,,5.95,14.85,18.7,0,2.0,47.5,136.6
12697,,,,,5.74,30.0,25.8,0,3.0,24.5,258.0
12707,,,,,6.28,13.68,16.5,0,1.9,77.2,226.0
12708,,,,,5.49,58.6,39.3,1,4.3,33.1,218.6
12710,,,,,5.12,30.1,40.4,0,4.2,36.5,79.3
12713,,,,,5.48,17.44,14.8,0,2.1,18.1,109.0
12715,,,,,5.07,21.7,21.1,0,2.1,52.3,60.6
12717,,,,,6.0,18.65,9.6,0,1.4,31.8,63.1
12720,,,,,6.2,21.1,11.2,0,1.4,68.5,217.4
12721,,,,,6.15,28.5,10.9,0,1.5,39.5,241.9
12724,,,,,5.54,16.09,17.3,0,1.9,21.7,67.9
12732,,,,,6.26,15.36,26.0,0,2.1,1.6,176.3
12740,,,,,5.05,48.9,24.9,0,3.2,50.4,140.4
12742,,,,,6.85,19.37,54.2,4,5.6,33.0,293.7
12756,,,,,5.62,23.5,43.5,1,4.8,68.7,335.7
12757,,,,,6.97,12.89,12.2,1,1.5,37.7,150.4
12758,,,,,5.47,32.6,49.3,0,5.8,81.2,377.5
12760,,,,,5.58,43.3,56.2,1,6.1,86.0,191.4
12762,,,,,5.78,40.3,45.4,0,5.1,21.6,114.4
12763,,,,,5.6,27.5,36.3,0,4.0,41.6,91.7
12764,,,,,5.72,31.0,54.5,0,5.7,77.3,159.0
12773,,,,,5.72,57.5,36.9,0,4.5,34.7,83.6
12774,,,,,6.52,13.8,11.1,0,1.3,14.8,85.7
12775,,,,,5.86,59.9,20.4,0,2.5,81.5,383.2
12776,,,,,6.39,11.92,24.3,0,2.6,49.4,42.0
12777,,,,,5.58,40.2,23.2,3,2.8,70.2,348.7
12783,,,,,6.01,13.94,9.8,0,1.2,25.9,167.2
12784,,,,,5.12,15.59,27.5,0,3.1,18.5,55.5
12788,,,,,6.95,38.8,22.5,12,2.5,164.8,408.0
12791,,,,,5.73,54.5,30.6,0,3.4,115.8,387.0
12796,,,,,5.34,26.7,19.2,0,2.0,24.6,79.7
12798,,,,,5.64,12.5,47.1,0,4.7,34.2,111.5
12800,,,,,5.07,55.1,26.0,0,3.2,58.2,251.1
12801,,,,,5.78,22.9,15.7,0,1.8,34.9,48.1
12803,,,,,5.67,20.4,13.6,3,1.7,19.7,162.6
12809,,,,,6.22,22.9,14.2,0,1.9,23.5,72.7
12811,,,,,5.97,27.2,14.9,0,2.1,26.8,110.4
12815,,,,,6.47,28.9,12.5,0,1.6,22.3,80.9
12816,,,,,5.48,59.8,34.1,0,4.5,78.6,300.4
12817,,,,,5.48,28.2,14.3,0,1.9,29.9,158.4
12827,,,,,6.07,28.6,16.6,0,2.1,41.1,123.7
12833,,,,,6.96,14.9,13.1,1,1.5,41.6,185.7
12835,,,,,6.45,38.8,44.6,0,4.4,21.6,211.2
12840,,,,,6.07,14.76,8.7,1,1.2,22.8,80.1
12841,,,,,6.65,11.58,7.4,0,0.9,24.2,57.3
12845,,,,,5.97,29.1,19.5,0,2.3,16.2,81.3
12846,,,,,5.46,38.4,27.8,0,3.1,19.9,234.9
12855,,,,,5.84,50.7,22.3,2,2.8,19.6,74.0
12859,,,,,5.77,10.58,33.1,0,2.4,10.6,92.1
12861,,,,,6.25,17.62,13.9,0,1.8,45.3,169.7
12881,,,,,5.64,17.28,9.1,0,1.2,39.8,112.1
12882,,,,,6.41,19.5,9.8,0,1.3,47.8,166.6
12883,,,,,5.08,18.35,7.6,0,1.1,48.2,149.7
12886,,,,,6.63,10.93,7.5,1,1.1,19.7,86.6
12890,,,,,6.0,15.51,13.6,0,1.6,38.4,162.9
12901,,,,,6.5,10.9,16.8,0,2.0,65.0,176.6
12903,,,,,5.1,13.23,10.8,0,1.3,48.5,163.8
12905,,,,,6.09,30.4,19.5,1,2.0,23.7,61.1
12913,,,,,6.45,36.6,33.2,1,3.9,12.3,486.5
12914,,,,,6.63,38.1,13.9,0,1.6,30.1,176.7
12916,,,,,5.77,15.57,10.8,0,1.2,39.3,140.0
12917,,,,,6.19,10.93,12.3,0,1.5,18.9,140.7
12918,,,,,6.35,15.11,15.7,1,1.8,47.5,128.1
12919,,,,,6.85,30.4,13.6,3,1.7,58.1,398.7
12920,,,,,5.02,18.21,9.8,0,1.2,28.6,80.7
12921,,,,,5.07,49.9,27.7,0,3.5,21.2,321.3
12923,,,,,5.29,33.9,24.0,0,2.7,89.8,655.2
12924,,,,,5.41,56.0,35.0,1,4.0,20.9,248.0
12927,,,,,5.49,27.0,14.9,0,1.7,28.1,77.7
12929,,,,,5.58,24.3,25.8,0,2.6,63.6,723.1
12930,,,,,5.98,48.3,52.3,1,4.2,26.5,250.8
12932,,,,,6.79,54.3,19.4,1,2.2,34.8,341.5
12937,,,,,5.46,23.6,21.6,0,2.4,96.0,341.4
12953,,,,,5.4,19.22,13.5,0,1.6,10.9,58.0
12954,,,,,6.57,32.8,18.1,0,2.4,50.3,299.0
12955,,,,,6.99,29.9,39.3,2,4.2,254.7,1361.4
12956,,,,,6.05,10.06,20.8,0,2.1,25.2,261.3
12957,,,,,6.62,22.0,9.9,0,1.3,37.7,162.1
12958,,,,,5.49,52.2,40.2,0,4.7,39.6,132.6
12959,,,,,5.24,14.56,7.7,0,1.0,18.5,66.8
12961,,,,,5.15,50.5,30.9,0,3.0,49.5,343.4
12968,,,,,6.78,38.7,22.8,0,2.2,41.7,240.8
12969,,,,,7.0,27.1,14.1,1,1.7,43.4,1195.8
12971,,,,,6.88,23.4,101.3,1,6.3,16.0,444.8
12972,,,,,6.47,21.1,8.3,2,1.1,33.5,193.1
12975,,,,,6.43,15.38,35.3,0,3.5,43.7,88.7
12976,,,,,6.99,11.39,10.1,1,1.3,58.6,205.7
12977,,,,,6.25,24.2,20.0,1,2.4,27.7,83.8
12982,,,,,6.88,16.32,8.1,1,1.1,47.3,140.8
12985,,,,,6.02,12.07,11.3,0,1.4,53.9,181.5
12988,,,,,6.89,23.4,10.2,0,1.3,36.4,98.2
12990,,,,,6.96,20.7,11.5,1,1.4,31.8,100.3
12993,,,,,6.83,41.0,31.1,2,3.6,50.0,128.8
12995,,,,,6.65,34.3,15.7,2,1.9,45.1,276.4
12996,,,,,6.31,26.2,26.9,1,2.6,33.4,133.7
12997,,,,,6.52,16.78,8.4,1,1.1,56.2,160.7
13000,,,,,6.12,29.3,29.4,1,2.7,21.1,210.7
13001,,,,,6.68,17.97,10.7,1,1.5,28.4,182.5
13007,,,,,5.78,12.63,11.9,0,1.5,28.9,70.1
13009,,,,,6.2,23.1,15.5,0,2.1,25.4,115.6
13011,,,,,5.77,10.85,15.6,0,1.9,25.4,238.8
13012,,,,,5.06,26.6,41.2,0,4.9,25.6,78.5
13016,,,,,5.03,36.3,26.7,0,3.2,58.0,223.4
13017,,,,,5.83,22.2,33.0,0,3.8,67.4,66.9
13018,,,,,6.07,10.63,14.2,0,1.8,34.8,109.5
13021,,,,,6.37,17.68,29.8,0,3.2,71.4,484.0
13022,,,,,5.75,29.0,51.4,0,5.6,22.4,224.1
13023,,,,,6.29,21.0,20.8,0,2.6,26.9,138.5
13025,,,,,6.94,20.4,76.3,9,5.9,23.0,366.3
13031,,,,,6.3,25.4,23.8,0,3.1,54.1,762.6
13033,,,,,6.02,17.72,26.8,0,2.8,86.6,220.3
13036,,,,,5.95,24.1,14.0,0,1.7,12.4,108.9
13038,,,,,5.95,12.58,31.5,0,3.6,65.4,293.8
13039,,,,,6.88,14.08,27.8,1,3.3,34.3,179.3
13044,,,,,6.07,14.08,30.9,0,2.9,6.5,161.6
13045,,,,,5.8,10.94,29.9,0,3.6,27.1,80.2
13048,,,,,5.98,11.76,11.3,0,1.4,12.0,172.5
13050,,,,,5.78,10.17,17.7,0,2.1,12.7,86.2
13053,,,,,6.11,17.24,41.7,1,4.7,17.7,217.2
13054,,,,,6.74,19.02,32.8,1,3.9,25.1,228.1
13058,,,,,6.6,11.72,32.3,3,3.5,35.4,152.7
13061,,,,,6.25,13.42,11.7,1,1.4,19.2,207.1
13067,,,,,6.68,17.37,27.5,2,3.2,35.5,133.1
13069,,,,,6.47,27.3,19.2,1,2.1,20.8,161.3
13071,,,,,6.84,16.57,18.2,4,2.0,48.1,265.2
13073,,,,,6.91,13.36,13.9,1,1.7,21.6,136.0
13074,,,,,6.39,17.8,13.1,0,1.5,26.4,228.0
13075,,,,,5.06,21.0,29.8,0,2.9,38.6,196.9
13076,,,,,5.71,10.48,9.0,0,1.3,13.4,127.7
13077,,,,,5.31,25.4,33.4,0,3.2,18.1,80.3
13079,,,,,5.4,27.7,30.8,0,3.3,49.7,192.4
13082,,,,,5.28,19.48,9.1,0,1.2,13.2,38.2
13083,,,,,5.01,30.7,36.7,0,3.6,70.9,115.9
13084,,,,,5.5,27.4,20.3,0,2.3,69.5,357.3
13096,,,,,5.03,31.1,185.8,1,15.6,40.5,220.6
13099,,,,,5.15,17.22,32.1,0,3.4,29.6,123.3
13100,,,,,5.73,18.21,15.0,0,1.8,9.6,52.9
13101,,,,,5.9,12.69,11.7,0,1.6,54.5,168.3
13102,,,,,5.47,20.6,26.4,0,3.5,17.8,177.1
13104,,,,,6.36,24.0,12.6,0,1.4,26.0,81.0
13107,,,,,5.79,44.9,44.4,0,4.4,61.6,146.5
13109,,,,,5.43,10.69,41.9,0,3.6,21.3,176.5
13110,,,,,5.83,47.9,43.8,0,3.9,9.5,232.2
13113,,,,,6.22,22.7,48.5,0,5.3,31.3,214.6
13115,,,,,6.43,10.9,12.7,0,1.6,41.0,205.3
13117,,,,,6.43,22.2,26.2,0,3.0,22.8,226.4
13123,,,,,5.99,15.47,12.9,1,1.7,39.1,230.4
13125,,,,,5.71,11.06,33.4,0,4.1,25.7,129.4
13128,,,,,6.59,23.2,66.1,1,5.0,15.2,381.3
13136,,,,,6.17,11.59,11.3,0,1.3,26.9,153.3
13143,,,,,5.0,23.7,32.6,0,4.0,100.5,283.9
13146,,,,,5.94,40.0,31.2,1,3.7,50.1,807.4
13147,,,,,5.73,25.5,31.4,0,3.9,27.2,61.3
13151,,,,,5.79,13.94,33.2,0,3.8,64.6,243.1
13153,,,,,6.88,12.49,10.7,1,1.4,75.8,244.9
13156,,,,,6.55,17.25,75.1,3,4.8,8.1,308.6
13157,,,,,5.87,30.0,18.4,0,2.3,49.6,88.0
13160,,,,,6.21,27.1,18.8,0,2.4,37.9,121.5
13161,,,,,5.74,30.3,23.4,0,2.9,42.3,384.3
13163,,,,,5.52,14.67,19.3,1,2.1,22.5,161.0
13166,,,,,5.69,43.0,26.9,0,3.3,30.4,63.8
13167,,,,,5.75,11.59,27.3,0,2.7,7.5,44.2
13168,,,,,6.5,22.9,17.2,0,2.1,35.2,141.9
